ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4802	"ENSG00000226145.7"	"KRT16P6"	chr17	-	16820618	16820743	16820658	16820743	16819934	16820099
4803	"ENSG00000159692.15"	"CTBP1"	chr4	-	1214190	1214473	1214342	1214473	1213477	1213605
4804	"ENSG00000256029.5"	"RP11-190A12.7"	chr1	-	159858089	159858291	159858168	159858291	159857931	159857966
4805	"ENSG00000008130.15"	"NADK"	chr1	-	1756738	1756882	1756778	1756882	1756502	1756608
4806	"ENSG00000151491.12"	"EPS8"	chr12	-	15684168	15684302	15684196	15684302	15682892	15682972
4807	"ENSG00000129484.13"	"PARP2"	chr14	+	20344931	20345126	20344931	20345087	20345393	20345464
4808	"ENSG00000169246.16"	"NPIPB3"	chr16	-	21419489	21419766	21419634	21419766	21414956	21415085
4809	"ENSG00000169246.16"	"NPIPB3"	chr16	-	21425289	21425378	21425299	21425378	21424978	21425136
4810	"ENSG00000169246.16"	"NPIPB3"	chr16	-	21411241	21411341	21411264	21411341	21410933	21411078
4811	"ENSG00000165948.10"	"IFI27L1"	chr14	+	94101813	94102059	94101813	94101975	94102476	94102709
4812	"ENSG00000077800.11"	"FKBP6"	chr7	+	73329359	73329834	73329359	73329449	73330149	73330352
4813	"ENSG00000125386.15"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695129	2696362	2696593
4814	"ENSG00000125386.15"	"FAM193A"	chr4	+	2694945	2695129	2694945	2695082	2696362	2696593
4815	"ENSG00000125386.15"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695082	2696362	2696593
4816	"ENSG00000184571.13"	"PIWIL3"	chr22	-	24762306	24762521	24762397	24762521	24759868	24759989
4817	"ENSG00000100462.15"	"PRMT5"	chr14	-	22920839	22921056	22920987	22921056	22920528	22920731
4818	"ENSG00000100462.15"	"PRMT5"	chr14	-	22926505	22926555	22926523	22926555	22926132	22926296
4819	"ENSG00000145390.11"	"USP53"	chr4	+	119267319	119267482	119267319	119267435	119268267	119268420
4820	"ENSG00000142303.13"	"ADAMTS10"	chr19	-	8595761	8595903	8595772	8595903	8592762	8592870
4821	"ENSG00000177675.8"	"CD163L1"	chr12	-	7368057	7368197	7368086	7368197	7367235	7367331
4822	"ENSG00000177675.8"	"CD163L1"	chr12	-	7433343	7433694	7433373	7433694	7432415	7432736
4823	"ENSG00000176715.15"	"ACSF3"	chr16	+	89093808	89093996	89093808	89093992	89098590	89098763
4824	"ENSG00000159267.14"	"HLCS"	chr21	-	36947332	36948287	36948165	36948287	36938831	36938994
4825	"ENSG00000205301.11"	"MGAT4D"	chr4	-	140456588	140456719	140456618	140456719	140451409	140451517
4826	"ENSG00000114383.9"	"TUSC2"	chr3	-	50327027	50327219	50327037	50327219	50326356	50326477
4827	"ENSG00000177398.18"	"UMODL1"	chr21	+	42085302	42085474	42085302	42085412	42088293	42088480
4828	"ENSG00000177398.18"	"UMODL1"	chr21	+	42088293	42088480	42088293	42088473	42090297	42090438
4829	"ENSG00000159131.16"	"GART"	chr21	-	33528514	33528604	33528518	33528604	33528166	33528335
4830	"ENSG00000170324.20"	"FRMPD2"	chr10	-	48177711	48178151	48178046	48178151	48175845	48175939
4831	"ENSG00000168653.10"	"NDUFS5"	chr1	+	39026317	39026402	39026317	39026398	39028722	39028940
4832	"ENSG00000108448.20"	"TRIM16L"	chr17	+	18727524	18727758	18727524	18727702	18731069	18731235
4833	"ENSG00000283503.1"	"RP11-636O21.2"	chr18	+	39870829	39875941	39870829	39870968	39876387	39876450
4834	"ENSG00000154914.16"	"USP43"	chr17	+	9701351	9701700	9701351	9701685	9709955	9710114
4835	"ENSG00000120903.12"	"CHRNA2"	chr8	-	27469760	27469981	27469805	27469981	27469334	27469379
4836	"ENSG00000120903.12"	"CHRNA2"	chr8	-	27469528	27469981	27469805	27469981	27469334	27469379
4837	"ENSG00000120903.12"	"CHRNA2"	chr8	-	27469528	27469981	27469760	27469981	27469334	27469379
4838	"ENSG00000164451.13"	"FAM26D"	chr6	+	116529045	116529190	116529045	116529135	116543764	116543872
4839	"ENSG00000170632.13"	"ARMC10"	chr7	+	103083681	103084062	103083681	103083830	103086629	103086764
4840	"ENSG00000204356.12"	"NELFE"	chr6	-	31958307	31958454	31958371	31958454	31956940	31957010
4841	"ENSG00000152527.13"	"PLEKHH2"	chr2	+	43740945	43741126	43740945	43741043	43742740	43742918
4842	"ENSG00000111231.8"	"GPN3"	chr12	-	110468125	110468264	110468195	110468264	110465105	110465214
4843	"ENSG00000089685.14"	"BIRC5"	chr17	+	78214679	78214793	78214679	78214789	78215965	78216034
4844	"ENSG00000089685.14"	"BIRC5"	chr17	+	78215965	78216066	78215965	78216034	78216663	78216781
4845	"ENSG00000215440.11"	"NPEPL1"	chr20	+	58691723	58691830	58691723	58691780	58693736	58693922
4846	"ENSG00000169660.15"	"HEXDC"	chr17	+	82439630	82440334	82439630	82439713	82440996	82441075
4847	"ENSG00000169660.15"	"HEXDC"	chr17	+	82440996	82441075	82440996	82441070	82441164	82441266
4848	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377337	99377455	99377337	99377439	99385701	99385778
4849	"ENSG00000163349.21"	"HIPK1"	chr1	+	113957123	113957286	113957123	113957184	113958065	113958291
4850	"ENSG00000126952.16"	"NXF5"	chrX	-	101837397	101837654	101837491	101837654	101836733	101836831
4851	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55023137	55023337	55023297	55023337	55022627	55022712
4852	"ENSG00000129757.12"	"CDKN1C"	chr11	-	2884669	2885466	2885201	2885466	2883998	2884134
4853	"ENSG00000164330.16"	"EBF1"	chr5	-	158823175	158823317	158823199	158823317	158796344	158796475
4854	"ENSG00000100938.17"	"GMPR2"	chr14	+	24233478	24233598	24233478	24233593	24235736	24235820
4855	"ENSG00000100938.17"	"GMPR2"	chr14	+	24233478	24233593	24233478	24233586	24235736	24235820
4856	"ENSG00000100938.17"	"GMPR2"	chr14	+	24233478	24233598	24233478	24233586	24235736	24235820
4857	"ENSG00000100938.17"	"GMPR2"	chr14	+	24232421	24232847	24232421	24232788	24233218	24233340
4858	"ENSG00000100938.17"	"GMPR2"	chr14	+	24235966	24236140	24235966	24236041	24237070	24237152
4859	"ENSG00000121236.20"	"TRIM6"	chr11	+	5604533	5604797	5604533	5604629	5605336	5605567
4860	"ENSG00000127249.14"	"ATP13A4"	chr3	-	193435647	193435744	193435675	193435744	193433844	193433917
4861	"ENSG00000127249.14"	"ATP13A4"	chr3	-	193440489	193440637	193440557	193440637	193439022	193439065
4862	"ENSG00000127249.14"	"ATP13A4"	chr3	-	193466024	193466182	193466081	193466182	193464939	193465128
4863	"ENSG00000004809.13"	"SLC22A16"	chr6	-	110456537	110457017	110456899	110457017	110446872	110446990
4864	"ENSG00000170153.10"	"RNF150"	chr4	-	140967622	140967873	140967748	140967873	140949300	140949372
4865	"ENSG00000114812.12"	"VIPR1"	chr3	+	42530778	42530932	42530778	42530912	42531470	42531531
4866	"ENSG00000174851.14"	"YIF1A"	chr11	-	66284868	66284966	66284872	66284966	66284579	66284783
4867	"ENSG00000183597.15"	"TANGO2"	chr22	+	20021068	20021246	20021068	20021134	20036759	20036854
4868	"ENSG00000183597.15"	"TANGO2"	chr22	+	20061529	20061706	20061529	20061683	20063337	20063442
4869	"ENSG00000183597.15"	"TANGO2"	chr22	+	20036759	20037094	20036759	20036854	20043354	20043443
4870	"ENSG00000188766.12"	"SPRED3"	chr19	+	38390298	38390479	38390298	38390386	38391945	38392114
4871	"ENSG00000143156.13"	"NME7"	chr1	-	169169432	169169554	169169446	169169554	169132530	169132817
4872	"ENSG00000180228.12"	"PRKRA"	chr2	-	178447455	178447586	178447504	178447586	178444421	178444500
4873	"ENSG00000125378.15"	"BMP4"	chr14	-	53956549	53956811	53956758	53956811	53953275	53953400
4874	"ENSG00000100142.14"	"POLR2F"	chr22	+	37956772	37956901	37956772	37956842	37959345	37959476
4875	"ENSG00000108788.11"	"MLX"	chr17	+	42567071	42567328	42567071	42567166	42567618	42567655
4876	"ENSG00000130038.9"	"CRACR2A"	chr12	-	3648359	3648613	3648541	3648613	3644594	3644640
4877	"ENSG00000197343.10"	"ZNF655"	chr7	+	99558804	99559021	99558804	99559007	99560532	99560695
4878	"ENSG00000241973.10"	"PI4KA"	chr22	-	20726487	20726541	20726497	20726541	20721297	20721418
4879	"ENSG00000149926.13"	"FAM57B"	chr16	-	30035306	30035481	30035350	30035481	30029431	30029515
4880	"ENSG00000255666.5"	"RP11-867G2.6"	chr11	+	94648016	94648108	94648016	94648102	94648259	94648388
4881	"ENSG00000206140.10"	"TMEM191C"	chr22	+	21467893	21468202	21467893	21468017	21468314	21468431
4882	"ENSG00000206140.10"	"TMEM191C"	chr22	+	21468943	21469062	21468943	21469003	21469273	21469346
4883	"ENSG00000137634.9"	"NXPE4"	chr11	-	114582287	114583021	114582751	114583021	114581724	114581786
4884	"ENSG00000134291.11"	"TMEM106C"	chr12	+	47966088	47966229	47966088	47966172	47966682	47966732
4885	"ENSG00000134291.11"	"TMEM106C"	chr12	+	47965281	47966229	47965281	47965345	47966682	47966732
4886	"ENSG00000105171.9"	"POP4"	chr19	+	29608656	29608744	29608656	29608709	29610408	29610632
4887	"ENSG00000213648.10"	"SULT1A4"	chr16	+	29461637	29461763	29461637	29461738	29461852	29461950
4888	"ENSG00000101544.8"	"ADNP2"	chr18	+	80117529	80117650	80117529	80117584	80133102	80133192
4889	"ENSG00000213071.10"	"LPAL2"	chr6	-	160478507	160478688	160478511	160478688	160477128	160477288
4890	"ENSG00000151148.13"	"UBE3B"	chr12	+	109477652	109478109	109477652	109477776	109481636	109481742
4891	"ENSG00000111364.15"	"DDX55"	chr12	+	123605930	123605994	123605930	123605981	123606072	123606159
4892	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113143922	113144025	113143922	113144013	113146010	113146097
4893	"ENSG00000149262.16"	"INTS4"	chr11	-	77987528	77987698	77987603	77987698	77981458	77981576
4894	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148424626	148424678	148424626	148424638	148425505	148425664
4895	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975207	87975047	87975203	87981035	87981127
4896	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975203	87975047	87975185	87981035	87981127
4897	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975207	87975047	87975185	87981035	87981127
4898	"ENSG00000117533.14"	"VAMP4"	chr1	-	171710713	171710814	171710759	171710814	171709664	171709744
4899	"ENSG00000163071.10"	"SPATA18"	chr4	+	52082386	52082560	52082386	52082510	52084915	52084999
4900	"ENSG00000167077.12"	"MEI1"	chr22	+	41778707	41778877	41778707	41778812	41781283	41781394
4901	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501495	32503925	32504015
4902	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501495	32501414	32501486	32503925	32504015
4903	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501486	32503925	32504015
4904	"ENSG00000183763.8"	"TRAIP"	chr3	-	49848136	49848200	49848142	49848200	49847524	49847608
4905	"ENSG00000077782.19"	"FGFR1"	chr8	-	38419532	38419735	38419538	38419735	38418227	38418373
4906	"ENSG00000077782.19"	"FGFR1"	chr8	-	38428345	38428435	38428351	38428435	38427920	38428093
4907	"ENSG00000076662.9"	"ICAM3"	chr19	-	10335065	10335353	10335140	10335353	10334527	10334782
4908	"ENSG00000103512.14"	"NOMO1"	chr16	+	14895513	14895694	14895513	14895641	14895972	14896156
4909	"ENSG00000167664.8"	"TMIGD2"	chr19	-	4294566	4294680	4294578	4294680	4292231	4292885
4910	"ENSG00000189223.14"	"PAX8-AS1"	chr2	+	113236512	113236622	113236512	113236613	113255389	113255549
4911	"ENSG00000189223.14"	"PAX8-AS1"	chr2	+	113250766	113250922	113250766	113250906	113255389	113255549
4912	"ENSG00000197037.10"	"ZSCAN25"	chr7	+	99619560	99619997	99619560	99619993	99621372	99621574
4913	"ENSG00000197037.10"	"ZSCAN25"	chr7	+	99616947	99617016	99616947	99616989	99618524	99618651
4914	"ENSG00000121774.17"	"KHDRBS1"	chr1	+	32037834	32038119	32037834	32038036	32038551	32038619
4915	"ENSG00000009950.15"	"MLXIPL"	chr7	-	73607135	73607420	73607330	73607420	73606973	73607018
4916	"ENSG00000131462.7"	"TUBG1"	chr17	+	42610422	42610629	42610422	42610590	42612074	42612143
4917	"ENSG00000110717.11"	"NDUFS8"	chr11	+	68032285	68032523	68032285	68032336	68032922	68033012
4918	"ENSG00000110717.11"	"NDUFS8"	chr11	+	68030742	68030961	68030742	68030877	68032151	68032209
4919	"ENSG00000183207.12"	"RUVBL2"	chr19	+	49009775	49009882	49009775	49009871	49009972	49010066
4920	"ENSG00000157954.14"	"WIPI2"	chr7	+	5193117	5193345	5193117	5193171	5199575	5199658
4921	"ENSG00000148700.14"	"ADD3"	chr10	+	110125825	110125945	110125825	110125924	110126416	110126503
4922	"ENSG00000111335.12"	"OAS2"	chr12	+	112987037	112987308	112987037	112987083	112995295	112995474
4923	"ENSG00000145819.15"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143213996	143214088
4924	"ENSG00000086991.12"	"NOX4"	chr11	-	89340062	89340171	89340125	89340171	89337446	89337515
4925	"ENSG00000137497.17"	"NUMA1"	chr11	-	72068078	72068231	72068104	72068231	72035901	72035975
4926	"ENSG00000130021.13"	"PUDP"	chrX	-	7105619	7105838	7105748	7105838	7077219	7077449
4927	"ENSG00000171163.15"	"ZNF692"	chr1	-	248858917	248859085	248859014	248859085	248858130	248858321
4928	"ENSG00000171163.15"	"ZNF692"	chr1	-	248856287	248856422	248856372	248856422	248855557	248855946
4929	"ENSG00000137965.10"	"IFI44"	chr1	+	78660553	78660691	78660553	78660654	78662703	78662878
4930	"ENSG00000242110.7"	"AMACR"	chr5	-	33993947	33994120	33994077	33994120	33988083	33989502
4931	"ENSG00000133107.14"	"TRPC4"	chr13	-	37651249	37651459	37651264	37651459	37639257	37639299
4932	"ENSG00000083937.8"	"CHMP2B"	chr3	+	87245713	87245908	87245713	87245818	87249874	87249977
4933	"ENSG00000140682.18"	"TGFB1I1"	chr16	+	31473681	31473977	31473681	31473734	31474151	31474239
4934	"ENSG00000140682.18"	"TGFB1I1"	chr16	+	31473440	31473734	31473440	31473556	31473834	31473977
4935	"ENSG00000185033.14"	"SEMA4B"	chr15	+	90225281	90225427	90225281	90225397	90225660	90225827
4936	"ENSG00000116001.15"	"TIA1"	chr2	-	70236072	70236175	70236078	70236175	70230755	70230854
4937	"ENSG00000116001.15"	"TIA1"	chr2	-	70216752	70216994	70216885	70216994	70216403	70216499
4938	"ENSG00000169679.14"	"BUB1"	chr2	-	110676532	110676623	110676576	110676623	110674305	110674365
4939	"ENSG00000182899.14"	"RPL35A"	chr3	+	197951158	197951328	197951158	197951311	197954002	197954147
4940	"ENSG00000106462.10"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148832633	148832750
4941	"ENSG00000106462.10"	"EZH2"	chr7	-	148826453	148826632	148826468	148826632	148819595	148819687
4942	"ENSG00000145113.21"	"MUC4"	chr3	-	195769021	195769152	195769049	195769152	195766662	195766751
4943	"ENSG00000145113.21"	"MUC4"	chr3	-	195778288	195778455	195778302	195778455	195774171	195774305
4944	"ENSG00000186716.19"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021
4945	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33273935	33274058	33273935	33273976	33275686	33275850
4946	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33279460	33279656	33279460	33279570	33281028	33281334
4947	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33277439	33277696	33277439	33277575	33279460	33279656
4948	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33271385	33271582	33271385	33271561	33277439	33277696
4949	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33279460	33279656	33279460	33279570	33279896	33280076
4950	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33271401	33271582	33271401	33271561	33272605	33272894
4951	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33273935	33274058	33273935	33273976	33275781	33275850
4952	"ENSG00000236581.8"	"STARD13-AS"	chr13	+	33271436	33271582	33271436	33271561	33273935	33273976
4953	"ENSG00000176871.8"	"WSB2"	chr12	-	118036337	118036510	118036384	118036510	118035213	118035324
4954	"ENSG00000155749.12"	"ALS2CR12"	chr2	-	201348099	201348302	201348253	201348302	201346541	201346675
4955	"ENSG00000114021.11"	"NIT2"	chr3	+	100339814	100339954	100339814	100339935	100341072	100341161
4956	"ENSG00000262061.5"	"RP11-1260E13.4"	chr17	+	331204	331721	331204	331717	331799	331866
4957	"ENSG00000146094.13"	"DOK3"	chr5	-	177510149	177510382	177510259	177510382	177509474	177509657
4958	"ENSG00000151692.14"	"RNF144A"	chr2	+	7020472	7020768	7020472	7020680	7024368	7024516
4959	"ENSG00000131467.10"	"PSME3"	chr17	+	42833398	42833673	42833398	42833505	42834343	42834376
4960	"ENSG00000196090.12"	"PTPRT"	chr20	-	43189643	43189917	43189645	43189917	42885806	42885932
4961	"ENSG00000186891.13"	"TNFRSF18"	chr1	-	1204033	1204236	1204054	1204236	1203843	1203968
4962	"ENSG00000162734.12"	"PEA15"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265
4963	"ENSG00000154124.4"	"OTULIN"	chr5	+	14681463	14681624	14681463	14681607	14687520	14687646
4964	"ENSG00000095303.14"	"PTGS1"	chr9	+	122386445	122386732	122386445	122386621	122390197	122390345
4965	"ENSG00000071564.14"	"TCF3"	chr19	-	1631950	1632116	1632037	1632116	1627358	1627426
4966	"ENSG00000086848.14"	"ALG9"	chr11	-	111870227	111870370	111870231	111870370	111868601	111868736
4967	"ENSG00000170703.15"	"TTLL6"	chr17	-	48787788	48787999	48787810	48787999	48786163	48786335
4968	"ENSG00000196547.14"	"MAN2A2"	chr15	+	90903230	90903734	90903230	90903432	90904189	90904339
4969	"ENSG00000196547.14"	"MAN2A2"	chr15	+	90913272	90913406	90913272	90913374	90913613	90913755
4970	"ENSG00000135451.12"	"TROAP"	chr12	+	49323844	49324037	49323844	49323946	49325500	49325658
4971	"ENSG00000135451.12"	"TROAP"	chr12	+	49325500	49325658	49325500	49325560	49325746	49325884
4972	"ENSG00000108963.17"	"DPH1"	chr17	+	2036528	2036686	2036528	2036653	2036834	2036956
4973	"ENSG00000139624.12"	"CERS5"	chr12	-	50134399	50134702	50134545	50134702	50129798	50130694
4974	"ENSG00000167595.14"	"PROSER3"	chr19	+	35762252	35762477	35762252	35762356	35764853	35764936
4975	"ENSG00000145642.11"	"FAM159B"	chr5	+	64694086	64694199	64694086	64694182	64695506	64695664
4976	"ENSG00000188219.14"	"POTEE"	chr2	+	131223595	131223740	131223595	131223710	131223869	131224043
4977	"ENSG00000257341.5"	"AL928654.7"	chr14	+	105488662	105488947	105488662	105488794	105490980	105491126
4978	"ENSG00000265681.7"	"RPL17"	chr18	-	49491735	49491833	49491745	49491833	49491531	49491584
4979	"ENSG00000265681.7"	"RPL17"	chr18	-	49491351	49491445	49491404	49491445	49490792	49490927
4980	"ENSG00000132334.16"	"PTPRE"	chr10	+	128070807	128071741	128070807	128070901	128072137	128072214
4981	"ENSG00000132554.19"	"RGS22"	chr8	-	100071368	100071537	100071404	100071537	100066166	100066296
4982	"ENSG00000233093.5"	"LINC00892"	chrX	+	136640773	136640873	136640773	136640840	136642102	136642426
4983	"ENSG00000122390.17"	"NAA60"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952
4984	"ENSG00000172663.8"	"TMEM134"	chr11	-	67467164	67467388	67467311	67467388	67465055	67465267
4985	"ENSG00000172663.8"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467590
4986	"ENSG00000172663.8"	"TMEM134"	chr11	-	67468016	67468092	67468027	67468092	67467500	67467563
4987	"ENSG00000179766.18"	"ATP8B5P"	chr9	+	35471019	35471228	35471019	35471104	35473727	35473771
4988	"ENSG00000179766.18"	"ATP8B5P"	chr9	+	35433706	35433799	35433706	35433765	35437769	35437883
4989	"ENSG00000179766.18"	"ATP8B5P"	chr9	+	35408926	35409007	35408926	35409003	35433706	35433765
4990	"ENSG00000133895.14"	"MEN1"	chr11	-	64809649	64810132	64809664	64810132	64807890	64808099
4991	"ENSG00000133895.14"	"MEN1"	chr11	-	64807890	64808099	64807995	64808099	64807551	64807680
4992	"ENSG00000166986.13"	"MARS"	chr12	+	57515919	57516158	57515919	57515991	57516244	57516337
4993	"ENSG00000178802.17"	"MPI"	chr15	+	74891378	74891579	74891378	74891489	74892660	74892802
4994	"ENSG00000178802.17"	"MPI"	chr15	+	74890041	74890201	74890041	74890089	74890526	74890654
4995	"ENSG00000258388.7"	"PPT2-EGFL8"	chr6	+	32164578	32164681	32164578	32164657	32166137	32166620
4996	"ENSG00000102879.15"	"CORO1A"	chr16	+	30185208	30186720	30185208	30185407	30186815	30186945
4997	"ENSG00000149636.15"	"DSN1"	chr20	-	36770872	36771473	36771424	36771473	36767968	36768042
4998	"ENSG00000177697.17"	"CD151"	chr11	+	837459	837618	837459	837612	837941	838028
4999	"ENSG00000177697.17"	"CD151"	chr11	+	834529	834745	834529	834591	836062	836153
5000	"ENSG00000177697.17"	"CD151"	chr11	+	834529	834803	834529	834745	836062	836153
5001	"ENSG00000177697.17"	"CD151"	chr11	+	834529	834803	834529	834591	836062	836153
5002	"ENSG00000177697.17"	"CD151"	chr11	+	836250	836843	836250	836442	837249	837354
5003	"ENSG00000177697.17"	"CD151"	chr11	+	832993	833026	832993	833022	834529	834745
5004	"ENSG00000072778.19"	"ACADVL"	chr17	+	7223812	7223875	7223812	7223858	7223967	7224069
5005	"ENSG00000243316.6"	"GUCY2GP"	chr10	-	112327186	112327355	112327189	112327355	112324377	112324533
5006	"ENSG00000197641.11"	"SERPINB13"	chr18	+	63589655	63589742	63589655	63589715	63592347	63592476
5007	"ENSG00000197641.11"	"SERPINB13"	chr18	+	63589655	63589742	63589655	63589712	63592347	63592476
5008	"ENSG00000197641.11"	"SERPINB13"	chr18	+	63589655	63589715	63589655	63589712	63592347	63592476
