ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
37840	"ENSG00000085832.16"	"EPS15"	chr1	-	51468472	51468568	51465260	51465326	51471689	51471737
37841	"ENSG00000085832.16"	"EPS15"	chr1	-	51397110	51397211	51394211	51394447	51399031	51399165
37842	"ENSG00000177463.15"	"NR2C2"	chr3	+	15004556	15004613	15003875	15003986	15013588	15013789
37843	"ENSG00000036672.15"	"USP2"	chr11	-	119372706	119373521	119360183	119360234	119381472	119381726
37844	"ENSG00000134291.11"	"TMEM106C"	chr12	+	47965281	47965345	47964208	47964423	47968132	47968211
37845	"ENSG00000134291.11"	"TMEM106C"	chr12	+	47965837	47965997	47965281	47965345	47966088	47966172
37846	"ENSG00000134291.11"	"TMEM106C"	chr12	+	47966088	47966172	47965281	47965345	47966682	47966732
37847	"ENSG00000269834.5"	"ZNF528-AS1"	chr19	-	52397194	52397267	52396609	52396752	52397461	52397766
37848	"ENSG00000138964.16"	"PARVG"	chr22	+	44181741	44181917	44172955	44173191	44183317	44183408
37849	"ENSG00000138964.16"	"PARVG"	chr22	+	44196346	44196415	44196156	44196213	44198620	44198717
37850	"ENSG00000164128.6"	"NPY1R"	chr4	-	163326217	163326298	163325855	163325931	163326664	163326705
37851	"ENSG00000105171.9"	"POP4"	chr19	+	29610319	29610632	29608656	29608709	29611861	29611939
37852	"ENSG00000105171.9"	"POP4"	chr19	+	29610408	29610632	29608656	29608709	29611861	29611939
37853	"ENSG00000105171.9"	"POP4"	chr19	+	29610239	29610284	29608656	29608709	29610408	29610632
37854	"ENSG00000135905.18"	"DOCK10"	chr2	-	224784736	224784742	224778137	224778284	224787021	224787118
37855	"ENSG00000137502.9"	"RAB30"	chr11	-	83060076	83060178	82997223	82997324	83071690	83071829
37856	"ENSG00000137502.9"	"RAB30"	chr11	-	83034171	83034272	82997223	82997324	83071690	83071866
37857	"ENSG00000137502.9"	"RAB30"	chr11	-	83034726	83034782	83034171	83034272	83071690	83071896
37858	"ENSG00000137502.9"	"RAB30"	chr11	-	82994038	82994106	82987582	82987770	82997223	82997324
37859	"ENSG00000137502.9"	"RAB30"	chr11	-	82994038	82994122	82987586	82987770	82997223	82997324
37860	"ENSG00000100916.13"	"BRMS1L"	chr14	+	35829794	35829907	35826440	35826658	35831409	35831500
37861	"ENSG00000213648.10"	"SULT1A4"	chr16	+	29462692	29462785	29461852	29461950	29463344	29463471
37862	"ENSG00000262580.5"	"RP11-334C17.5"	chr17	-	80204498	80204596	80203777	80203965	80205332	80205476
37863	"ENSG00000196177.12"	"ACADSB"	chr10	+	123037746	123037847	123034355	123034515	123040465	123040657
37864	"ENSG00000178163.7"	"ZNF518B"	chr4	-	10454804	10454988	10439873	10446539	10457316	10457360
37865	"ENSG00000248360.7"	"LINC00504"	chr4	-	14716094	14716169	14700742	14700781	14859542	14859616
37866	"ENSG00000248360.7"	"LINC00504"	chr4	-	14700742	14700781	14572146	14572246	14859542	14859616
37867	"ENSG00000248360.7"	"LINC00504"	chr4	-	14614279	14614416	14572146	14572246	14700742	14700781
37868	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44234389	44234461	44231005	44231054	44234638	44234679
37869	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44234389	44234461	44232821	44232866	44234638	44234679
37870	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44240706	44240749	44234638	44234676	44241699	44241783
37871	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44239588	44239663	44234638	44234676	44240706	44240749
37872	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44232821	44232866	44231005	44231054	44234389	44234461
37873	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44232821	44232866	44231005	44231054	44234638	44234676
37874	"ENSG00000058404.19"	"CAMK2B"	chr7	-	44263940	44264005	44263004	44263064	44284130	44284225
37875	"ENSG00000177459.10"	"ERICH5"	chr8	+	98089075	98090029	98064310	98064727	98093220	98093610
37876	"ENSG00000101544.8"	"ADNP2"	chr18	+	80133691	80133806	80133102	80133192	80135611	80136010
37877	"ENSG00000213071.10"	"LPAL2"	chr6	-	160467540	160467719	160466882	160467017	160477128	160477288
37878	"ENSG00000213071.10"	"LPAL2"	chr6	-	160491362	160491520	160487328	160487432	160492780	160492962
37879	"ENSG00000196236.12"	"XPNPEP3"	chr22	+	40870047	40870139	40868998	40869115	40881769	40882177
37880	"ENSG00000125743.10"	"SNRPD2"	chr19	-	45689232	45689347	45688386	45688566	45691886	45691941
37881	"ENSG00000125743.10"	"SNRPD2"	chr19	-	45690571	45690667	45688386	45688566	45691886	45691940
37882	"ENSG00000214135.8"	"AC024560.3"	chr3	-	197621703	197621868	197619739	197619888	197623219	197623382
37883	"ENSG00000214135.8"	"AC024560.3"	chr3	-	197622186	197622330	197621703	197621868	197623219	197623382
37884	"ENSG00000214135.8"	"AC024560.3"	chr3	-	197624471	197624720	197624111	197624197	197627779	197627842
37885	"ENSG00000010310.8"	"GIPR"	chr19	+	45671284	45671392	45670634	45670734	45672850	45672954
37886	"ENSG00000151148.13"	"UBE3B"	chr12	+	109509595	109509714	109507563	109507735	109510343	109510458
37887	"ENSG00000151148.13"	"UBE3B"	chr12	+	109517916	109518013	109516764	109516884	109521147	109521324
37888	"ENSG00000151148.13"	"UBE3B"	chr12	+	109481636	109481742	109477401	109477764	109483530	109483712
37889	"ENSG00000267757.4"	"EML2-AS1"	chr19	+	45641878	45642072	45641690	45641766	45642224	45642840
37890	"ENSG00000176927.14"	"EFCAB5"	chr17	+	30090420	30090674	30087062	30087166	30091870	30092157
37891	"ENSG00000176927.14"	"EFCAB5"	chr17	+	29968790	29969367	29943564	29943649	29993164	29993321
37892	"ENSG00000176927.14"	"EFCAB5"	chr17	+	29950558	29950653	29943564	29943649	29968790	29968879
37893	"ENSG00000176927.14"	"EFCAB5"	chr17	+	30059544	30059701	30057675	30057890	30073082	30073198
37894	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123607662	123606072	123606159	123608679	123608829
37895	"ENSG00000111364.15"	"DDX55"	chr12	+	123616510	123616603	123615184	123615316	123617757	123617872
37896	"ENSG00000111364.15"	"DDX55"	chr12	+	123607599	123607662	123605930	123606159	123608679	123608829
37897	"ENSG00000111364.15"	"DDX55"	chr12	+	123605930	123606159	123602098	123602256	123607599	123607662
37898	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123607523	123606072	123606159	123607599	123607662
37899	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113158666	113158717	113158020	113158069	113159919	113159992
37900	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113158666	113158717	113158020	113158069	113165554	113167678
37901	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113158666	113158717	113158020	113158069	113160618	113160691
37902	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113159919	113159992	113158666	113158717	113165554	113167678
37903	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113159919	113159992	113158666	113158717	113160618	113160691
37904	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113159919	113159992	113158020	113158069	113165554	113167678
37905	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113159919	113159992	113158020	113158069	113160618	113160691
37906	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113089396	113089540	113040024	113040126	113141183	113141316
37907	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113040024	113040126	112951482	112951607	113141183	113141316
37908	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113161578	113161603	113159919	113159992	113165554	113165612
37909	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113161578	113161603	113160618	113160691	113165554	113165612
37910	"ENSG00000148737.16"	"TCF7L2"	chr10	+	112964555	112964624	112951482	112951607	113040024	113040126
37911	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113160618	113160691	113158020	113158069	113165554	113165972
37912	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113160618	113160691	113158666	113158717	113165554	113165972
37913	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113160618	113160691	113159919	113159992	113165554	113165972
37914	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113160618	113160691	113159919	113159992	113161578	113161603
37915	"ENSG00000148737.16"	"TCF7L2"	chr10	+	113089399	113089540	113040024	113040126	113141183	113141316
37916	"ENSG00000138029.13"	"HADHB"	chr2	+	26269952	26269997	26263379	26263479	26273650	26273750
37917	"ENSG00000163875.15"	"MEAF6"	chr1	-	37496706	37496736	37496546	37496604	37501803	37501996
37918	"ENSG00000163875.15"	"MEAF6"	chr1	-	37496706	37496736	37495884	37495918	37501803	37501996
37919	"ENSG00000163875.15"	"MEAF6"	chr1	-	37496546	37496604	37495873	37495918	37496706	37496736
37920	"ENSG00000163875.15"	"MEAF6"	chr1	-	37496546	37496604	37495873	37495918	37501803	37501996
37921	"ENSG00000168916.15"	"ZNF608"	chr5	-	124641251	124641405	124639132	124639214	124643510	124643683
37922	"ENSG00000168916.15"	"ZNF608"	chr5	-	124646678	124649133	124644243	124644661	124649609	124649697
37923	"ENSG00000168916.15"	"ZNF608"	chr5	-	124644243	124644661	124643510	124643683	124649609	124649697
37924	"ENSG00000168916.15"	"ZNF608"	chr5	-	124638781	124638823	124637277	124637906	124639132	124639214
37925	"ENSG00000150627.15"	"WDR17"	chr4	+	176115795	176115979	176111574	176111703	176119866	176120097
37926	"ENSG00000150627.15"	"WDR17"	chr4	+	176166123	176166144	176163153	176163293	176168671	176168783
37927	"ENSG00000150627.15"	"WDR17"	chr4	+	176096462	176096585	176065980	176066079	176111574	176111703
37928	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15993756	15993778	15987265	15987368	15999505	15999634
37929	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15993756	15993778	15987265	15987368	15999518	15999692
37930	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15986799	15986886	15981039	15981144	15987265	15987368
37931	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15981039	15981144	15978043	15978163	15986799	15986886
37932	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15977578	15977913	15976568	15977092	15978043	15978163
37933	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15990864	15991104	15987265	15987368	15993756	15993778
37934	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15986799	15986892	15981039	15981144	15987265	15987368
37935	"ENSG00000114248.9"	"LRRC31"	chr3	-	169860560	169860728	169856704	169856872	169861669	169861813
37936	"ENSG00000149262.16"	"INTS4"	chr11	-	77987603	77987698	77981458	77981576	77991107	77991299
37937	"ENSG00000149262.16"	"INTS4"	chr11	-	77987528	77987698	77981458	77981576	77991107	77991299
37938	"ENSG00000149262.16"	"INTS4"	chr11	-	77978995	77979102	77960952	77961138	77981458	77981576
37939	"ENSG00000187600.12"	"TMEM247"	chr2	+	46430175	46430203	46429194	46429279	46440126	46440226
37940	"ENSG00000100380.13"	"ST13"	chr22	-	40832568	40832671	40830839	40830956	40835559	40835670
37941	"ENSG00000100380.13"	"ST13"	chr22	-	40832086	40832216	40830874	40830956	40832568	40832671
37942	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148424062	148424189	148420371	148420607	148424626	148424678
37943	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148424626	148424678	148424062	148424189	148425505	148425664
37944	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148417662	148417765	148414866	148414996	148420371	148420607
37945	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148420819	148420937	148420371	148420607	148424062	148424189
37946	"ENSG00000231551.7"	"RP11-495P10.1"	chr1	+	148424626	148424638	148424062	148424189	148425505	148425664
37947	"ENSG00000172530.20"	"BANP"	chr16	+	87952180	87952273	87951444	87951515	87975047	87975185
37948	"ENSG00000172530.20"	"BANP"	chr16	+	88065266	88065332	88037972	88038011	88072068	88072212
37949	"ENSG00000172530.20"	"BANP"	chr16	+	88003481	88003563	87984059	87984259	88004294	88004391
37950	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975185	87950435	87950927	87981035	87981127
37951	"ENSG00000172530.20"	"BANP"	chr16	+	88004294	88004411	87984059	87984259	88006089	88006265
37952	"ENSG00000172530.20"	"BANP"	chr16	+	87978439	87978692	87975047	87975203	87981035	87981102
37953	"ENSG00000165028.11"	"NIPSNAP3B"	chr9	+	104771233	104771316	104770848	104770998	104772821	104772908
37954	"ENSG00000165028.11"	"NIPSNAP3B"	chr9	+	104770848	104770998	104768862	104769021	104772821	104772908
37955	"ENSG00000165028.11"	"NIPSNAP3B"	chr9	+	104766324	104766535	104764156	104764300	104768862	104769021
37956	"ENSG00000139746.15"	"RBM26"	chr13	-	79353152	79353224	79344668	79344794	79354438	79354570
37957	"ENSG00000138600.9"	"SPPL2A"	chr15	-	50732602	50732684	50730964	50731039	50736100	50736202
37958	"ENSG00000138600.9"	"SPPL2A"	chr15	-	50726072	50726126	50725220	50725323	50726320	50726377
37959	"ENSG00000100721.10"	"TCL1A"	chr14	-	95711753	95711802	95709966	95710881	95712219	95712396
37960	"ENSG00000100721.10"	"TCL1A"	chr14	-	95712550	95712774	95712219	95712396	95713946	95714127
37961	"ENSG00000100721.10"	"TCL1A"	chr14	-	95711748	95711802	95710175	95710881	95712219	95712396
37962	"ENSG00000095794.19"	"CREM"	chr10	+	35178871	35178986	35175597	35175705	35179133	35179276
37963	"ENSG00000095794.19"	"CREM"	chr10	+	35178888	35178986	35175592	35175705	35179133	35179276
37964	"ENSG00000095794.19"	"CREM"	chr10	+	35148367	35148491	35137781	35137879	35178888	35178986
37965	"ENSG00000095794.19"	"CREM"	chr10	+	35148367	35148491	35126840	35127193	35178888	35178986
37966	"ENSG00000095794.19"	"CREM"	chr10	+	35148367	35148491	35126840	35127193	35206894	35207051
37967	"ENSG00000095794.19"	"CREM"	chr10	+	35188199	35188388	35179133	35179276	35206894	35207051
37968	"ENSG00000095794.19"	"CREM"	chr10	+	35188199	35188388	35179133	35179276	35201450	35201486
37969	"ENSG00000095794.19"	"CREM"	chr10	+	35201450	35201486	35179133	35179276	35206894	35207051
37970	"ENSG00000095794.19"	"CREM"	chr10	+	35201450	35201486	35195908	35196099	35206894	35207051
37971	"ENSG00000095794.19"	"CREM"	chr10	+	35201450	35201486	35188199	35188388	35206894	35207051
37972	"ENSG00000095794.19"	"CREM"	chr10	+	35201450	35201486	35195126	35195214	35206894	35207051
37973	"ENSG00000095794.19"	"CREM"	chr10	+	35201450	35201486	35195864	35196142	35206894	35207051
37974	"ENSG00000095794.19"	"CREM"	chr10	+	35175852	35175999	35175595	35175705	35178888	35178986
37975	"ENSG00000095794.19"	"CREM"	chr10	+	35175852	35175999	35148367	35148491	35178888	35178986
37976	"ENSG00000095794.19"	"CREM"	chr10	+	35137781	35137879	35127459	35127567	35148367	35148491
37977	"ENSG00000095794.19"	"CREM"	chr10	+	35137781	35137879	35126809	35127193	35148367	35148491
37978	"ENSG00000095794.19"	"CREM"	chr10	+	35137781	35137879	35126809	35127193	35178888	35178986
37979	"ENSG00000095794.19"	"CREM"	chr10	+	35179133	35179276	35175586	35175705	35188199	35188388
37980	"ENSG00000179362.14"	"HMGN2P46"	chr15	+	45512372	45512449	45511152	45511205	45513697	45513963
37981	"ENSG00000179362.14"	"HMGN2P46"	chr15	+	45515772	45515892	45513697	45513963	45536084	45536209
37982	"ENSG00000179362.14"	"HMGN2P46"	chr15	+	45536084	45536209	45513697	45513963	45547079	45547167
37983	"ENSG00000242715.7"	"CCDC169"	chr13	-	36283468	36283505	36254044	36254143	36283591	36283702
37984	"ENSG00000242715.7"	"CCDC169"	chr13	-	36274301	36274527	36254044	36254143	36283468	36283509
37985	"ENSG00000242715.7"	"CCDC169"	chr13	-	36283468	36283509	36254044	36254143	36283591	36283702
37986	"ENSG00000242715.7"	"CCDC169"	chr13	-	36244456	36244613	36227044	36227381	36248605	36248682
37987	"ENSG00000242715.7"	"CCDC169"	chr13	-	36295777	36295857	36283591	36283702	36297636	36297751
37988	"ENSG00000242715.7"	"CCDC169"	chr13	-	36240569	36240666	36227119	36227381	36248605	36248682
37989	"ENSG00000259728.5"	"LINC00933"	chr15	+	84573021	84573251	84572191	84572339	84577947	84580175
37990	"ENSG00000158042.8"	"MRPL17"	chr11	-	6682746	6682815	6680781	6682402	6683122	6683401
37991	"ENSG00000226258.6"	"GRM7-AS3"	chr3	-	6640933	6641066	6635086	6635197	6644838	6644889
37992	"ENSG00000226258.6"	"GRM7-AS3"	chr3	-	6635086	6635197	6631899	6632579	6644838	6644889
37993	"ENSG00000171522.5"	"PTGER4"	chr5	+	40685370	40685483	40681701	40681860	40691778	40692043
37994	"ENSG00000198553.8"	"KCNRG"	chr13	+	50018822	50018920	50015253	50016071	50020213	50020920
37995	"ENSG00000163071.10"	"SPATA18"	chr4	+	52060418	52060524	52051460	52051791	52060781	52060897
37996	"ENSG00000163071.10"	"SPATA18"	chr4	+	52062219	52062332	52060781	52060897	52071916	52072156
37997	"ENSG00000163071.10"	"SPATA18"	chr4	+	52069820	52069916	52051415	52051791	52071916	52072013
37998	"ENSG00000163071.10"	"SPATA18"	chr4	+	52069820	52069916	52062219	52062332	52071916	52072013
37999	"ENSG00000163071.10"	"SPATA18"	chr4	+	52060781	52060897	52051460	52051791	52071916	52072032
38000	"ENSG00000163071.10"	"SPATA18"	chr4	+	52071916	52072156	52051411	52051791	52076778	52077040
38001	"ENSG00000187908.15"	"DMBT1"	chr10	+	122584321	122584351	122582599	122582923	122585270	122585309
38002	"ENSG00000145907.14"	"G3BP1"	chr5	+	151794158	151794249	151790888	151791062	151795478	151795575
38003	"ENSG00000145907.14"	"G3BP1"	chr5	+	151790322	151790404	151786571	151786715	151790888	151791750
38004	"ENSG00000145907.14"	"G3BP1"	chr5	+	151787764	151787794	151786571	151786715	151790322	151790404
38005	"ENSG00000145907.14"	"G3BP1"	chr5	+	151792044	151792201	151790888	151791062	151795478	151795575
38006	"ENSG00000065413.17"	"ANKRD44"	chr2	-	197086679	197086748	197083368	197083509	197088710	197088774
38007	"ENSG00000065413.17"	"ANKRD44"	chr2	-	197147026	197147105	197136591	197136662	197187022	197187106
38008	"ENSG00000198911.11"	"SREBF2"	chr22	+	41904534	41904732	41902969	41903155	41904862	41904973
38009	"ENSG00000198911.11"	"SREBF2"	chr22	+	41878658	41878758	41877941	41878123	41880715	41880992
38010	"ENSG00000167077.12"	"MEI1"	chr22	+	41784607	41784783	41784338	41784420	41793828	41793910
38011	"ENSG00000167077.12"	"MEI1"	chr22	+	41795410	41795542	41794370	41794477	41795734	41795773
38012	"ENSG00000167077.12"	"MEI1"	chr22	+	41753948	41754046	41752590	41752651	41758364	41758533
38013	"ENSG00000167077.12"	"MEI1"	chr22	+	41784338	41784420	41781445	41781845	41793828	41793910
38014	"ENSG00000166979.12"	"EVA1C"	chr21	+	32495026	32495170	32467695	32467848	32501414	32501538
38015	"ENSG00000166979.12"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848
38016	"ENSG00000166979.12"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848
38017	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32503925	32504015
38018	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32503925	32504015
38019	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32503925	32504015
38020	"ENSG00000166979.12"	"EVA1C"	chr21	+	32453311	32453508	32412701	32413013	32467695	32467848
38021	"ENSG00000166979.12"	"EVA1C"	chr21	+	32453311	32453508	32412701	32413013	32457596	32457720
38022	"ENSG00000132256.18"	"TRIM5"	chr11	-	5665980	5666081	5663616	5665682	5667688	5667711
38023	"ENSG00000132256.18"	"TRIM5"	chr11	-	5665168	5665395	5664057	5664173	5665655	5665682
38024	"ENSG00000132256.18"	"TRIM5"	chr11	-	5667688	5667711	5665980	5666081	5678203	5678434
38025	"ENSG00000132256.18"	"TRIM5"	chr11	-	5683985	5684139	5679961	5680238	5684867	5685043
38026	"ENSG00000183763.8"	"TRAIP"	chr3	-	49844540	49844580	49840283	49840373	49847524	49847608
38027	"ENSG00000233806.7"	"LINC01237"	chr2	+	241934073	241934210	241882559	241882635	241965926	241966440
38028	"ENSG00000077782.19"	"FGFR1"	chr8	-	38458846	38458969	38457355	38457534	38466541	38466695
38029	"ENSG00000077782.19"	"FGFR1"	chr8	-	38458846	38458984	38457355	38457534	38467671	38467712
38030	"ENSG00000077782.19"	"FGFR1"	chr8	-	38429681	38429948	38428351	38428435	38457355	38457534
38031	"ENSG00000077782.19"	"FGFR1"	chr8	-	38429681	38429948	38429246	38429390	38457355	38457534
38032	"ENSG00000077782.19"	"FGFR1"	chr8	-	38429246	38429390	38428345	38428435	38457355	38457446
38033	"ENSG00000077782.19"	"FGFR1"	chr8	-	38429246	38429390	38428345	38428435	38429681	38429948
38034	"ENSG00000077782.19"	"FGFR1"	chr8	-	38426121	38426245	38424682	38424699	38427920	38428093
38035	"ENSG00000077782.19"	"FGFR1"	chr8	-	38440305	38440373	38429681	38429948	38457355	38457534
38036	"ENSG00000077782.19"	"FGFR1"	chr8	-	38423024	38423175	38421796	38421941	38424508	38424699
38037	"ENSG00000077782.19"	"FGFR1"	chr8	-	38423024	38423175	38419532	38419735	38424508	38424699
38038	"ENSG00000077782.19"	"FGFR1"	chr8	-	38421796	38421941	38419532	38419735	38423024	38423175
38039	"ENSG00000077782.19"	"FGFR1"	chr8	-	38421796	38421941	38419532	38419735	38424508	38424699
38040	"ENSG00000077782.19"	"FGFR1"	chr8	-	38457355	38457534	38428345	38428435	38467671	38467845
