ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2218	"ENSG00000110911.14"	"SLC11A2"	chr12	-	51008475	51008544	51008585	51008624	51005310	51005436	51010694	51010766
2219	"ENSG00000182985.16"	"CADM1"	chr11	-	115198405	115198438	115209573	115209657	115178643	115178775	115214607	115214780
2220	"ENSG00000135299.16"	"ANKRD6"	chr6	+	89617953	89618031	89621921	89622026	89616558	89616657	89623409	89623544
2221	"ENSG00000136877.14"	"FPGS"	chr9	+	127806972	127807087	127807208	127807286	127804635	127804700	127807420	127807482
2222	"ENSG00000165995.18"	"CACNB2"	chr10	+	18514510	18514530	18514979	18515041	18506470	18506547	18518335	18518416
2223	"ENSG00000165995.18"	"CACNB2"	chr10	+	18514235	18514369	18514979	18515041	18506470	18506547	18518335	18518416
2224	"ENSG00000165995.18"	"CACNB2"	chr10	+	18514235	18514369	18514510	18514530	18506470	18506547	18518335	18518416
2225	"ENSG00000182979.17"	"MTA1"	chr14	+	105445417	105445511	105449358	105449409	105438671	105438739	105450057	105450184
2226	"ENSG00000114062.18"	"UBE3A"	chr15	-	25407066	25407262	25408619	25408684	25405460	25405502	25409087	25409207
2227	"ENSG00000135912.10"	"TTLL4"	chr2	+	218747002	218747194	218747289	218747372	218746154	218746231	218747596	218747725
2228	"ENSG00000090612.20"	"ZNF268"	chr12	+	133187871	133188072	133191488	133191615	133181945	133182030	133191907	133192003
2229	"ENSG00000133962.7"	"CATSPERB"	chr14	-	91736693	91736849	91778974	91779070	91729400	91729479	91780575	91780688
2230	"ENSG00000112851.14"	"ERBIN"	chr5	+	66068876	66069020	66072168	66072291	66053405	66054951	66075023	66075230
2231	"ENSG00000196141.13"	"SPATS2L"	chr2	+	200378140	200378371	200383866	200384017	200329430	200329480	200389222	200389283
2232	"ENSG00000196141.13"	"SPATS2L"	chr2	+	200372108	200372251	200383866	200384017	200329430	200329480	200389222	200389283
2233	"ENSG00000196141.13"	"SPATS2L"	chr2	+	200372108	200372251	200378140	200378371	200329430	200329480	200389222	200389283
2234	"ENSG00000113558.18"	"SKP1"	chr5	-	134170950	134171038	134173700	134173766	134167169	134167243	134173925	134174022
2235	"ENSG00000182901.16"	"RGS7"	chr1	-	240800640	240800721	240801454	240801508	240775514	240776213	240802903	240802993
2236	"ENSG00000141376.21"	"BCAS3"	chr17	+	60688019	60688195	60688931	60689046	60683981	60684036	60689685	60689761
2237	"ENSG00000090060.17"	"PAPOLA"	chr14	+	96525309	96525391	96527429	96527539	96521005	96521072	96527952	96528006
2238	"ENSG00000132437.17"	"DDC"	chr7	-	50528136	50528280	50537859	50537979	50503992	50504059	50539914	50540028
2239	"ENSG00000163738.18"	"MTHFD2L"	chr4	+	74143392	74143467	74160054	74160088	74125439	74125517	74174505	74174690
2240	"ENSG00000164828.17"	"SUN1"	chr7	+	849519	849603	849922	850033	843340	843520	851383	851482
2241	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96151415	96151566	96155325	96155398	96133555	96133648	96155923	96156047
2242	"ENSG00000082781.11"	"ITGB5"	chr3	-	124809021	124809156	124817620	124817710	124796387	124796817	124819738	124819834
2243	"ENSG00000121446.18"	"RGSL1"	chr1	+	182460623	182460756	182472395	182472557	182460003	182460133	182488284	182488347
2244	"ENSG00000010219.13"	"DYRK4"	chr12	+	4573329	4573356	4580823	4580977	4567954	4568048	4588936	4589017
2245	"ENSG00000111247.14"	"RAD51AP1"	chr12	+	4545218	4545312	4545781	4545832	4543762	4543904	4546308	4546418
2246	"ENSG00000150722.10"	"PPP1R1C"	chr2	+	181987838	181987899	182023821	182023913	181975218	181975264	182061441	182061479
2247	"ENSG00000180376.16"	"CCDC66"	chr3	+	56560861	56561012	56561256	56561378	56559568	56559594	56563683	56564125
2248	"ENSG00000180376.16"	"CCDC66"	chr3	+	56571180	56571302	56592969	56593101	56566949	56567053	56593490	56593741
2249	"ENSG00000082458.11"	"DLG3"	chrX	+	70495407	70495453	70497179	70497221	70493375	70493475	70498519	70498570
2250	"ENSG00000082458.11"	"DLG3"	chrX	+	70493375	70493475	70495407	70495453	70492520	70492596	70497179	70497221
2251	"ENSG00000165259.13"	"HDX"	chrX	-	84475250	84475397	84488023	84488132	84468471	84469575	84502341	84502453
2252	"ENSG00000225484.6"	"NUTM2B-AS1"	chr10	-	79806038	79806122	79808758	79808832	79804484	79804527	79814612	79814716
2253	"ENSG00000151338.18"	"MIPOL1"	chr14	+	37369516	37369624	37396975	37397014	37308348	37308519	37422854	37422949
2254	"ENSG00000147724.11"	"FAM135B"	chr8	-	138358337	138358560	138367332	138367410	138310840	138310920	138367906	138368002
2255	"ENSG00000055070.16"	"SZRD1"	chr1	+	16387501	16387794	16390549	16390626	16367242	16367308	16391374	16391424
2256	"ENSG00000118495.18"	"PLAGL1"	chr6	-	143964786	143964818	143966157	143966198	143960468	143960542	143968906	143968978
2257	"ENSG00000118495.18"	"PLAGL1"	chr6	-	143947984	143948460	143960468	143960542	143940301	143942663	143968906	143968978
2258	"ENSG00000161203.13"	"AP2M1"	chr3	+	184180644	184180650	184180841	184180844	184180168	184180251	184180848	184180984
2259	"ENSG00000161203.13"	"AP2M1"	chr3	+	184177542	184177611	184178217	184178223	184176950	184177067	184178856	184179122
2260	"ENSG00000205221.12"	"VIT"	chr2	+	36775001	36775067	36783339	36783402	36773790	36773847	36787128	36787276
2261	"ENSG00000205221.12"	"VIT"	chr2	+	36773790	36773847	36781726	36781771	36767093	36767285	36783339	36783402
2262	"ENSG00000185760.15"	"KCNQ5"	chr6	+	73124485	73124512	73129792	73129849	73120482	73120577	73133420	73133641
2263	"ENSG00000151655.18"	"ITIH2"	chr10	+	7707200	7707233	7709021	7709191	7705107	7705182	7713180	7713285
2264	"ENSG00000092108.20"	"SCFD1"	chr14	+	30633946	30634037	30639776	30639864	30630476	30630565	30643315	30643405
2265	"ENSG00000092108.20"	"SCFD1"	chr14	+	30628208	30628279	30630476	30630565	30622318	30622399	30633946	30634037
2266	"ENSG00000164414.16"	"SLC35A1"	chr6	+	87506381	87506448	87508419	87508596	87501157	87501310	87509040	87509175
2267	"ENSG00000175287.18"	"PHYHD1"	chr9	+	128936582	128936645	128937756	128937778	128936447	128936503	128940368	128940497
2268	"ENSG00000078328.19"	"RBFOX1"	chr16	+	7587246	7587300	7595548	7595641	7579779	7579920	7597370	7597431
2269	"ENSG00000078328.19"	"RBFOX1"	chr16	+	7664928	7664968	7671556	7671599	7653814	7653947	7676773	7676838
2270	"ENSG00000147576.15"	"ADHFE1"	chr8	+	66440161	66440199	66442797	66442844	66432504	66432575	66444366	66444420
2271	"ENSG00000108384.14"	"RAD51C"	chr17	+	58720745	58720812	58724039	58724100	58709858	58709990	58732483	58732544
2272	"ENSG00000072274.12"	"TFRC"	chr3	-	196073929	196074125	196075158	196075360	196072002	196072152	196077063	196077122
2273	"ENSG00000110756.17"	"HPS5"	chr11	-	18291441	18292019	18292898	18292976	18287892	18288013	18295019	18295169
2274	"ENSG00000118513.18"	"MYB"	chr6	+	135194355	135194460	135195747	135196002	135193837	135193918	135198907	135199050
2275	"ENSG00000118513.18"	"MYB"	chr6	+	135196725	135196908	135196960	135197323	135195747	135196002	135198907	135199050
2276	"ENSG00000118513.18"	"MYB"	chr6	+	135196725	135196908	135196960	135197323	135195747	135195917	135198907	135199050
2277	"ENSG00000173039.18"	"RELA"	chr11	-	65661686	65661835	65661936	65662088	65660123	65660215	65662178	65662205
2278	"ENSG00000173039.18"	"RELA"	chr11	-	65661686	65661835	65661936	65662088	65659665	65659797	65662178	65662205
2279	"ENSG00000173039.18"	"RELA"	chr11	-	65660123	65660215	65661686	65661835	65659665	65659797	65661936	65662088
2280	"ENSG00000151413.16"	"NUBPL"	chr14	+	31654069	31654134	31667820	31667979	31599288	31599379	31673354	31673394
2281	"ENSG00000166435.15"	"XRRA1"	chr11	-	74851988	74852082	74906238	74906456	74851087	74851203	74907144	74907273
2282	"ENSG00000068878.14"	"PSME4"	chr2	-	53869375	53869538	53874338	53874494	53866746	53866880	53875626	53875755
2283	"ENSG00000104613.11"	"INTS10"	chr8	+	19819572	19819676	19820378	19820518	19818274	19818342	19822438	19822520
2284	"ENSG00000165061.14"	"ZMAT4"	chr8	-	40786688	40786782	40808508	40808571	40767640	40767730	40825574	40825680
2285	"ENSG00000137802.13"	"MAPKBP1"	chr15	+	41814549	41814739	41815258	41815405	41813620	41813781	41815623	41815799
2286	"ENSG00000187391.19"	"MAGI2"	chr7	-	78554566	78554671	78583420	78583494	78521429	78521645	78627119	78627239
2287	"ENSG00000183023.18"	"SLC8A1"	chr2	-	40175260	40175281	40177751	40177855	40174824	40174842	40178386	40178493
2288	"ENSG00000175063.16"	"UBE2C"	chr20	+	45814383	45814470	45815389	45815540	45813436	45813464	45815853	45815913
2289	"ENSG00000175063.16"	"UBE2C"	chr20	+	45814383	45814470	45815540	45815745	45813436	45813464	45815853	45815913
2290	"ENSG00000175063.16"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45814383	45814470	45815853	45815913
2291	"ENSG00000175063.16"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45813436	45813464	45815853	45815913
2292	"ENSG00000079263.18"	"SP140"	chr2	+	230245862	230245940	230247915	230248065	230244987	230245080	230248884	230248968
2293	"ENSG00000079263.18"	"SP140"	chr2	+	230253315	230253417	230255451	230255532	230250980	230251061	230269531	230269618
2294	"ENSG00000247774.6"	"PCED1B-AS1"	chr12	-	47206510	47206588	47209280	47209458	47205897	47206145	47210639	47210761
2295	"ENSG00000106258.13"	"CYP3A5"	chr7	-	99666600	99666689	99666712	99666810	99665165	99665314	99666951	99667065
2296	"ENSG00000144362.11"	"PHOSPHO2"	chr2	+	169697360	169697531	169697892	169697982	169695214	169695247	169700945	169701706
2297	"ENSG00000109466.13"	"KLHL2"	chr4	+	165228806	165228913	165238777	165238899	165219933	165220059	165263196	165263359
2298	"ENSG00000131069.19"	"ACSS2"	chr20	+	34893568	34893622	34908904	34908943	34882793	34882989	34913095	34913187
2299	"ENSG00000166035.10"	"LIPC"	chr15	+	58538332	58538517	58541784	58541967	58431990	58432120	58542533	58542651
2300	"ENSG00000243406.6"	"MRPS31P5"	chr13	-	52183975	52184114	52184272	52184408	52180581	52180654	52186682	52186823
2301	"ENSG00000163630.10"	"SYNPR"	chr3	+	63480831	63480956	63556542	63556741	63278676	63278742	63609124	63609316
2302	"ENSG00000233184.6"	"RP11-421L21.3"	chr1	+	101075275	101075394	101075394	101075716	101072659	101072830	101077362	101077508
2303	"ENSG00000244754.8"	"N4BP2L2"	chr13	-	32537005	32537027	32538617	32538684	32527457	32527532	32538777	32538885
2304	"ENSG00000152670.18"	"DDX4"	chr5	+	55767880	55767940	55779963	55780065	55764013	55764064	55781065	55781146
2305	"ENSG00000280987.3"	"MATR3"	chr5	+	139279050	139279129	139314674	139314736	139276120	139276150	139315696	139315738
2306	"ENSG00000072864.13"	"NDE1"	chr16	+	15651468	15651584	15651930	15652050	15650246	15650294	15664735	15664861
2307	"ENSG00000121067.17"	"SPOP"	chr17	-	49668026	49668078	49675894	49676016	49622732	49622876	49677932	49678110
2308	"ENSG00000121067.17"	"SPOP"	chr17	-	49636758	49636809	49668026	49668078	49622732	49622876	49675894	49676016
2309	"ENSG00000130595.16"	"TNNT3"	chr11	+	1936213	1936254	1936962	1937003	1934828	1934919	1938437	1938706
2310	"ENSG00000130595.16"	"TNNT3"	chr11	+	1923554	1923572	1925098	1925116	1923047	1923061	1929809	1929828
2311	"ENSG00000135100.17"	"HNF1A"	chr12	+	120993519	120993706	120994163	120994405	120988832	120989032	120996261	120996413
2312	"ENSG00000135100.17"	"HNF1A"	chr12	+	120988832	120989032	120993519	120993706	120978745	120979094	120994163	120994405
2313	"ENSG00000023228.13"	"NDUFS1"	chr2	-	206149817	206149925	206152418	206152510	206149019	206149096	206153617	206153682
2314	"ENSG00000100453.12"	"GZMB"	chr14	-	24632323	24632459	24632718	24632719	24631857	24632118	24632914	24633062
2315	"ENSG00000137648.17"	"TMPRSS4"	chr11	+	118098984	118099098	118103100	118103253	118094821	118094855	118104690	118104820
2316	"ENSG00000205809.9"	"KLRC2"	chr12	-	10434485	10434530	10434994	10435039	10433790	10433942	10435311	10435410
2317	"ENSG00000269713.7"	"NBPF9"	chr1	-	149058924	149059097	149062092	149062265	149058163	149058215	149062861	149062913
2318	"ENSG00000269713.7"	"NBPF9"	chr1	-	149082276	149082430	149090204	149090428	149081964	149082174	149090752	149090894
2319	"ENSG00000007908.15"	"SELE"	chr1	-	169727738	169727927	169728057	169728246	169727348	169727525	169729185	169729374
2320	"ENSG00000112290.12"	"WASF1"	chr6	-	110160634	110160732	110178597	110178742	110127468	110127629	110179438	110180004
2321	"ENSG00000088387.18"	"DOCK9"	chr13	-	98845328	98845372	98845923	98845991	98837493	98837609	98848591	98848639
2322	"ENSG00000088387.18"	"DOCK9"	chr13	-	98845328	98845372	98845923	98846060	98837493	98837609	98848591	98848639
2323	"ENSG00000003400.14"	"CASP10"	chr2	+	201203729	201203766	201208074	201208183	201195841	201195948	201209069	201209562
2324	"ENSG00000102181.20"	"CD99L2"	chrX	-	150816278	150816455	150828305	150829604	150816006	150816078	150831230	150831293
2325	"ENSG00000137807.13"	"KIF23"	chr15	+	69440767	69441079	69444789	69445041	69440307	69440487	69446008	69446091
2326	"ENSG00000243069.7"	"ARHGEF26-AS1"	chr3	-	154108668	154108785	154119685	154119783	154030276	154030379	154121071	154121332
2327	"ENSG00000163697.16"	"APBB2"	chr4	-	41118088	41118205	41138041	41138156	41100638	41100750	41142986	41143142
2328	"ENSG00000123191.14"	"ATP7B"	chr13	-	51946283	51946478	51949661	51949796	51944108	51944291	51950006	51950161
2329	"ENSG00000123191.14"	"ATP7B"	chr13	-	51958310	51958544	51960147	51960322	51957515	51957607	51961836	51961913
2330	"ENSG00000123191.14"	"ATP7B"	chr13	-	51944108	51944291	51946283	51946478	51942385	51942554	51949661	51949796
2331	"ENSG00000133606.10"	"MKRN1"	chr7	-	140472202	140472405	140473774	140473827	140471882	140472011	140474380	140474489
2332	"ENSG00000101017.13"	"CD40"	chr20	+	46123125	46123219	46126639	46126701	46122609	46122756	46128137	46128224
2333	"ENSG00000100814.17"	"CCNB1IP1"	chr14	-	20317794	20317974	20318255	20318470	20316226	20316560	20325538	20325653
2334	"ENSG00000100814.17"	"CCNB1IP1"	chr14	-	20317793	20317974	20318255	20318470	20316226	20316560	20325538	20325653
2335	"ENSG00000104368.17"	"PLAT"	chr8	-	42187905	42188016	42188933	42189071	42182718	42182890	42191371	42191414
2336	"ENSG00000029153.14"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404
2337	"ENSG00000188283.11"	"ZNF383"	chr19	+	37219598	37219749	37224817	37224939	37217925	37218274	37230408	37230462
2338	"ENSG00000156958.14"	"GALK2"	chr15	+	49225204	49225349	49235624	49235739	49217189	49217313	49235850	49235941
2339	"ENSG00000053254.15"	"FOXN3"	chr14	-	89284427	89284522	89333113	89333259	89280949	89281014	89350671	89350808
2340	"ENSG00000166796.11"	"LDHC"	chr11	+	18415183	18415301	18429736	18429910	18412708	18412843	18434739	18434913
2341	"ENSG00000149516.13"	"MS4A3"	chr11	+	60061489	60061554	60062467	60062605	60061145	60061316	60064261	60064318
2342	"ENSG00000134905.16"	"CARS2"	chr13	-	110688784	110688904	110697917	110697967	110687946	110688018	110701437	110701555
2343	"ENSG00000135951.14"	"TSGA10"	chr2	-	99020279	99020482	99035229	99035439	99018535	99018640	99064938	99065124
2344	"ENSG00000198185.11"	"ZNF334"	chr20	-	46506306	46506458	46509604	46509751	46504613	46504740	46512081	46512140
2345	"ENSG00000132780.16"	"NASP"	chr1	+	45594693	45594773	45600384	45600457	45591222	45591270	45602254	45602365
2346	"ENSG00000132780.16"	"NASP"	chr1	+	45602254	45602365	45604935	45605016	45591222	45591270	45606481	45606591
2347	"ENSG00000132780.16"	"NASP"	chr1	+	45591222	45591270	45602254	45602365	45584044	45584205	45604935	45605016
2348	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66742437	66742668	66749196	66749313	66736074	66736244	66751272	66751346
2349	"ENSG00000130818.11"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356
2350	"ENSG00000213614.9"	"HEXA"	chr15	-	72346526	72346710	72347685	72347758	72346234	72346325	72348047	72348134
2351	"ENSG00000031823.14"	"RANBP3"	chr19	-	5933802	5933929	5935684	5935839	5933413	5933479	5941620	5941707
2352	"ENSG00000031823.14"	"RANBP3"	chr19	-	5974349	5974431	5976380	5976574	5957917	5957973	5978060	5978093
2353	"ENSG00000031823.14"	"RANBP3"	chr19	-	5951392	5951596	5957917	5957973	5941798	5941835	5978060	5978085
2354	"ENSG00000031823.14"	"RANBP3"	chr19	-	5965732	5965922	5976380	5976574	5957917	5957973	5978060	5978093
2355	"ENSG00000031823.14"	"RANBP3"	chr19	-	5965732	5965922	5974349	5974431	5957917	5957973	5978060	5978093
2356	"ENSG00000267586.6"	"LINC00907"	chr18	+	42289503	42289594	42335083	42335303	42225963	42226107	42453931	42454098
2357	"ENSG00000122490.18"	"PQLC1"	chr18	-	79930227	79930311	79933968	79934022	79919183	79919400	79943328	79943462
2358	"ENSG00000151116.16"	"UEVLD"	chr11	-	18570213	18570377	18575346	18575412	18566346	18566482	18578723	18578808
2359	"ENSG00000174442.11"	"ZWILCH"	chr15	+	66508745	66508892	66513987	66514083	66505299	66505391	66515525	66515644
2360	"ENSG00000079805.16"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572
2361	"ENSG00000266173.5"	"STRADA"	chr17	-	63714005	63714108	63726637	63726695	63713405	63713527	63728333	63728413
2362	"ENSG00000266173.5"	"STRADA"	chr17	-	63717074	63717154	63723297	63723326	63714005	63714108	63726637	63726695
2363	"ENSG00000164062.12"	"APEH"	chr3	+	49676055	49676219	49676377	49676515	49675890	49675966	49676608	49676700
2364	"ENSG00000110906.12"	"KCTD10"	chr12	-	109457991	109458078	109460635	109460805	109457629	109457682	109469514	109469728
2365	"ENSG00000141562.17"	"NARF"	chr17	+	82472563	82472698	82478570	82478667	82468763	82468896	82478799	82478918
2366	"ENSG00000159720.11"	"ATP6V0D1"	chr16	-	67445811	67445965	67452237	67452360	67444527	67444706	67453543	67453715
2367	"ENSG00000158552.12"	"ZFAND2B"	chr2	+	219207647	219207779	219207886	219208038	219207326	219207421	219208255	219208348
2368	"ENSG00000134769.21"	"DTNA"	chr18	+	34829399	34829489	34838093	34838171	34827592	34827676	34848295	34848383
2369	"ENSG00000138030.12"	"KHK"	chr2	+	27094476	27094611	27094799	27094934	27092331	27092448	27096728	27096801
2370	"ENSG00000138380.17"	"CARF"	chr2	+	202924296	202924415	202941859	202941980	202917876	202918043	202952558	202952679
2371	"ENSG00000138380.17"	"CARF"	chr2	+	202924296	202924415	202942739	202942967	202917876	202918043	202952558	202952679
2372	"ENSG00000138380.17"	"CARF"	chr2	+	202924296	202924415	202938273	202938395	202917876	202918043	202941859	202941980
2373	"ENSG00000138380.17"	"CARF"	chr2	+	202924296	202924415	202934501	202934599	202917876	202918043	202941859	202941980
2374	"ENSG00000138380.17"	"CARF"	chr2	+	202934501	202934599	202938273	202938395	202917876	202918043	202941859	202941980
2375	"ENSG00000138380.17"	"CARF"	chr2	+	202924356	202924415	202938273	202938395	202917876	202918043	202941859	202941980
2376	"ENSG00000138380.17"	"CARF"	chr2	+	202924356	202924415	202934501	202934599	202917876	202918043	202941859	202941980
2377	"ENSG00000138380.17"	"CARF"	chr2	+	202924356	202924415	202941859	202941980	202917876	202918043	202942739	202942967
2378	"ENSG00000138380.17"	"CARF"	chr2	+	202941859	202941980	202942739	202942967	202917876	202918043	202952558	202952679
2379	"ENSG00000145833.15"	"DDX46"	chr5	+	134789215	134789264	134790105	134790222	134788512	134788591	134790469	134790552
2380	"ENSG00000143776.18"	"CDC42BPA"	chr1	-	227059372	227059389	227069776	227069853	227047926	227048010	227072207	227072299
2381	"ENSG00000143776.18"	"CDC42BPA"	chr1	-	227051880	227051985	227059372	227059411	227047926	227048010	227069776	227069853
2382	"ENSG00000015475.18"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495
2383	"ENSG00000008838.18"	"MED24"	chr17	-	40035721	40035795	40036115	40036154	40035116	40035349	40053297	40053380
