ENSG_ver	ENSG_no_ver	GeneSymbol	chr
32249	ENSG00000178162.8	ENSG00000178162	FAR2P2	chr2
32250	ENSG00000241869.3	ENSG00000241869	RN7SL363P	chr15
32251	ENSG00000145354.9	ENSG00000145354	CISD2	chr4
32252	ENSG00000227040.4	ENSG00000227040	AC022483.1	chr4
32253	ENSG00000127364.3	ENSG00000127364	TAS2R4	chr7
32254	ENSG00000005513.9	ENSG00000005513	SOX8	chr16
32255	ENSG00000217889.3	ENSG00000217889	KRT18P48	chrX
32256	ENSG00000229589.1	ENSG00000229589	ACVR2B-AS1	chr3
32257	ENSG00000255038.1	ENSG00000255038	AP006287.2	chr11
32258	ENSG00000230046.1	ENSG00000230046	BIRC6-AS1	chr2
32259	ENSG00000244257.5	ENSG00000244257	PKD1P1	chr16
32260	ENSG00000216368.2	ENSG00000216368	AL136226.1	chr6
32261	ENSG00000222046.2	ENSG00000222046	DCDC2B	chr1
32262	ENSG00000264968.1	ENSG00000264968	AC090844.2	chr17
32263	ENSG00000231307.1	ENSG00000231307	RPS3P2	chr20
32264	ENSG00000259083.1	ENSG00000259083	AL132639.3	chr14
32265	ENSG00000114812.12	ENSG00000114812	VIPR1	chr3
32266	ENSG00000117425.13	ENSG00000117425	PTCH2	chr1
32267	ENSG00000271576.1	ENSG00000271576	AL359504.2	chr1
32268	ENSG00000164822.4	ENSG00000164822	DEFA6	chr8
32269	ENSG00000199933.1	ENSG00000199933	RNY1P16	chr12
32270	ENSG00000124701.5	ENSG00000124701	APOBEC2	chr6
32271	ENSG00000254258.1	ENSG00000254258	AC087354.1	chr8
32272	ENSG00000265982.1	ENSG00000265982	AC103810.3	chr17
32273	ENSG00000258824.2	ENSG00000258824	AL122035.1	chr14
32274	ENSG00000206127.10	ENSG00000206127	GOLGA8O	chr15
32275	ENSG00000185155.11	ENSG00000185155	MIXL1	chr1
32276	ENSG00000277288.3	ENSG00000277288	C10orf142	chr10
32277	ENSG00000223803.1	ENSG00000223803	RPS20P14	chr3
32278	ENSG00000116678.19	ENSG00000116678	LEPR	chr1
32279	ENSG00000281016.1	ENSG00000281016	AC092574.2	chr4
32280	ENSG00000253631.1	ENSG00000253631	IGLV7-35	chr22
32281	ENSG00000256238.1	ENSG00000256238	SUPT16HP1	chr12
32282	ENSG00000242242.5	ENSG00000242242	NECTIN3-AS1	chr3
32283	ENSG00000260095.1	ENSG00000260095	AC106820.3	chr16
32284	ENSG00000249993.1	ENSG00000249993	BFSP2-AS1	chr3
32285	ENSG00000273733.1	ENSG00000273733	AC011472.4	chr19
32286	ENSG00000136267.13	ENSG00000136267	DGKB	chr7
32287	ENSG00000242979.1	ENSG00000242979	RPS15AP18	chr5
32288	ENSG00000124391.4	ENSG00000124391	IL17C	chr16
32289	ENSG00000170381.12	ENSG00000170381	SEMA3E	chr7
32290	ENSG00000008311.14	ENSG00000008311	AASS	chr7
32291	ENSG00000236562.4	ENSG00000236562	AC116049.1	chr4
32292	ENSG00000117868.15	ENSG00000117868	ESYT2	chr7
32293	ENSG00000258526.5	ENSG00000258526	AL049828.1	chr14
32294	ENSG00000184992.10	ENSG00000184992	BRI3BP	chr12
32295	ENSG00000187790.10	ENSG00000187790	FANCM	chr14
32296	ENSG00000100290.2	ENSG00000100290	BIK	chr22
32297	ENSG00000211747.3	ENSG00000211747	TRBV20-1	chr7
32298	ENSG00000205362.11	ENSG00000205362	MT1A	chr16
32299	ENSG00000231638.1	ENSG00000231638	LUARIS	chr7
32300	ENSG00000131748.15	ENSG00000131748	STARD3	chr17
32301	ENSG00000275426.1	ENSG00000275426	AC253576.2	chr4
32302	ENSG00000231758.2	ENSG00000231758	AC092652.1	chr2
32303	ENSG00000171016.11	ENSG00000171016	PYGO1	chr15
32304	ENSG00000272440.1	ENSG00000272440	AC080013.6	chr3
32305	ENSG00000143891.16	ENSG00000143891	GALM	chr2
32306	ENSG00000248161.5	ENSG00000248161	AC098487.1	chr4
32307	ENSG00000211934.3	ENSG00000211934	IGHV1-2	chr14
32308	ENSG00000124496.12	ENSG00000124496	TRERF1	chr6
32309	ENSG00000178115.11	ENSG00000178115	GOLGA8Q	chr15
32310	ENSG00000116106.11	ENSG00000116106	EPHA4	chr2
32311	ENSG00000279584.1	ENSG00000279584	AC005593.1	chr5
32312	ENSG00000137814.10	ENSG00000137814	HAUS2	chr15
32313	ENSG00000258843.1	ENSG00000258843	AL133485.1	chr14
32314	ENSG00000236499.2	ENSG00000236499	LINC00896	chr22
32315	ENSG00000215018.9	ENSG00000215018	COL28A1	chr7
32316	ENSG00000139547.7	ENSG00000139547	RDH16	chr12
32317	ENSG00000226261.1	ENSG00000226261	AC064836.1	chr2
32318	ENSG00000260467.1	ENSG00000260467	AC018552.2	chr16
32319	ENSG00000239827.8	ENSG00000239827	SUGT1P3	chr13
32320	ENSG00000273824.1	ENSG00000273824	AC008033.3	chr12
32321	ENSG00000081853.14	ENSG00000081853	PCDHGA2	chr5
32322	ENSG00000223450.1	ENSG00000223450	AL590632.1	chr1
32323	ENSG00000218991.1	ENSG00000218991	CCNG1P1	chr6
32324	ENSG00000276334.1	ENSG00000276334	AL133243.2	chr2
32325	ENSG00000139370.11	ENSG00000139370	SLC15A4	chr12
32326	ENSG00000164175.14	ENSG00000164175	SLC45A2	chr5
32327	ENSG00000203356.2	ENSG00000203356	LINC01562	chr1
32328	ENSG00000279103.1	ENSG00000279103	AC138470.1	chr19
32329	ENSG00000162779.21	ENSG00000162779	AXDND1	chr1
32330	ENSG00000048162.20	ENSG00000048162	NOP16	chr5
32331	ENSG00000245281.6	ENSG00000245281	AC124242.1	chr8
32332	ENSG00000211782.2	ENSG00000211782	TRAV8-1	chr14
32333	ENSG00000074527.11	ENSG00000074527	NTN4	chr12
32334	ENSG00000182791.4	ENSG00000182791	CCDC87	chr11
32335	ENSG00000277916.1	ENSG00000277916	RF02271	chr1
32336	ENSG00000109654.14	ENSG00000109654	TRIM2	chr4
32337	ENSG00000252942.1	ENSG00000252942	RNA5SP290	chr9
32338	ENSG00000272010.1	ENSG00000272010	AC100814.1	chr8
32339	ENSG00000163873.9	ENSG00000163873	GRIK3	chr1
32340	ENSG00000072571.19	ENSG00000072571	HMMR	chr5
32341	ENSG00000267123.5	ENSG00000267123	SCAT1	chr17
32342	ENSG00000179134.15	ENSG00000179134	SAMD4B	chr19
32343	ENSG00000227527.2	ENSG00000227527	AC096540.1	chr1
32344	ENSG00000188086.13	ENSG00000188086	PRSS45	chr3
32345	ENSG00000242607.1	ENSG00000242607	RPS3AP34	chr8
32346	ENSG00000260809.1	ENSG00000260809	VPS35P1	chr16
32347	ENSG00000187134.13	ENSG00000187134	AKR1C1	chr10
32348	ENSG00000270392.2	ENSG00000270392	PFN1P2	chr1
32349	ENSG00000197763.14	ENSG00000197763	TXNRD3	chr3
32350	ENSG00000165915.13	ENSG00000165915	SLC39A13	chr11
32351	ENSG00000172403.10	ENSG00000172403	SYNPO2	chr4
32352	ENSG00000275881.1	ENSG00000275881	RF00017	chr12
32353	ENSG00000267247.1	ENSG00000267247	AP005264.3	chr18
32354	ENSG00000025434.18	ENSG00000025434	NR1H3	chr11
32355	ENSG00000278784.1	ENSG00000278784	AL136295.7	chr14
32356	ENSG00000180596.7	ENSG00000180596	HIST1H2BC	chr6
32357	ENSG00000205879.5	ENSG00000205879	FAM90A2P	chr8
32358	ENSG00000230988.3	ENSG00000230988	RPL23AP11	chr14
32359	ENSG00000100652.4	ENSG00000100652	SLC10A1	chr14
32360	ENSG00000214812.3	ENSG00000214812	AL137792.1	chr1
32361	ENSG00000169291.9	ENSG00000169291	SHE	chr1
32362	ENSG00000204392.10	ENSG00000204392	LSM2	chr6
32363	ENSG00000267282.1	ENSG00000267282	AC011481.3	chr19
32364	ENSG00000276747.1	ENSG00000276747	PADI6	chr1
32365	ENSG00000215208.3	ENSG00000215208	KRT18P60	chr12
32366	ENSG00000272918.1	ENSG00000272918	AC005070.3	chr7
32367	ENSG00000196274.5	ENSG00000196274	RF00017	chr15
32368	ENSG00000173786.16	ENSG00000173786	CNP	chr17
32369	ENSG00000198822.10	ENSG00000198822	GRM3	chr7
32370	ENSG00000266903.1	ENSG00000266903	AC243964.2	chr19
32371	ENSG00000172728.15	ENSG00000172728	FUT10	chr8
32372	ENSG00000229990.3	ENSG00000229990	AC022400.2	chr10
32373	ENSG00000162337.11	ENSG00000162337	LRP5	chr11
32374	ENSG00000196811.11	ENSG00000196811	CHRNG	chr2
32375	ENSG00000179148.9	ENSG00000179148	ALOXE3	chr17
32376	ENSG00000240449.1	ENSG00000240449	AC005586.1	chr7
32377	ENSG00000240015.2	ENSG00000240015	AC084024.1	chr8
32378	ENSG00000233653.3	ENSG00000233653	CICP7	chr1
32379	ENSG00000168748.13	ENSG00000168748	CA7	chr16
32380	ENSG00000277324.1	ENSG00000277324	AC093462.1	chr18
32381	ENSG00000166321.13	ENSG00000166321	NUDT13	chr10
32382	ENSG00000119900.7	ENSG00000119900	OGFRL1	chr6
32383	ENSG00000232284.7	ENSG00000232284	GNG12-AS1	chr1
32384	ENSG00000237738.1	ENSG00000237738	RNF216-IT1	chr7
32385	ENSG00000107738.19	ENSG00000107738	VSIR	chr10
32386	ENSG00000156206.13	ENSG00000156206	CFAP161	chr15
32387	ENSG00000080644.15	ENSG00000080644	CHRNA3	chr15
32388	ENSG00000258760.1	ENSG00000258760	AL355076.2	chr14
32389	ENSG00000224321.1	ENSG00000224321	RPL12P14	chr1
32390	ENSG00000253980.1	ENSG00000253980	AC010609.1	chr5
32391	ENSG00000180616.8	ENSG00000180616	SSTR2	chr17
32392	ENSG00000162520.14	ENSG00000162520	SYNC	chr1
32393	ENSG00000257231.1	ENSG00000257231	DYNLL1P4	chr12
32394	ENSG00000174255.6	ENSG00000174255	ZNF80	chr3
32395	ENSG00000236472.1	ENSG00000236472	AC002401.1	chr17
32396	ENSG00000123689.5	ENSG00000123689	G0S2	chr1
32397	ENSG00000138363.14	ENSG00000138363	ATIC	chr2
32398	ENSG00000167100.14	ENSG00000167100	SAMD14	chr17
32399	ENSG00000230080.2	ENSG00000230080	AC139143.1	chr11
32400	ENSG00000140612.13	ENSG00000140612	SEC11A	chr15
32401	ENSG00000116977.18	ENSG00000116977	LGALS8	chr1
32402	ENSG00000085514.15	ENSG00000085514	PILRA	chr7
32403	ENSG00000234118.1	ENSG00000234118	RPL13AP6	chr10
32404	ENSG00000167656.4	ENSG00000167656	LY6D	chr8
32405	ENSG00000116147.16	ENSG00000116147	TNR	chr1
32406	ENSG00000278905.1	ENSG00000278905	AC106818.1	chr5
32407	ENSG00000272102.1	ENSG00000272102	NA	NA
32408	ENSG00000216588.8	ENSG00000216588	IGSF23	chr19
32409	ENSG00000276633.1	ENSG00000276633	AJ011931.1	chr21
32410	ENSG00000197768.10	ENSG00000197768	STPG3	chr9
32411	ENSG00000170011.13	ENSG00000170011	MYRIP	chr3
32412	ENSG00000143318.12	ENSG00000143318	CASQ1	chr1
32413	ENSG00000224479.6	ENSG00000224479	AC104162.1	chr3
32414	ENSG00000266497.1	ENSG00000266497	RDM1P2	chr17
32415	ENSG00000233896.1	ENSG00000233896	PDYN-AS1	chr20
32416	ENSG00000144935.14	ENSG00000144935	TRPC1	chr3
32417	ENSG00000224195.1	ENSG00000224195	AC022400.1	chr10
32418	ENSG00000146477.5	ENSG00000146477	SLC22A3	chr6
32419	ENSG00000107018.7	ENSG00000107018	RLN1	chr9
32420	ENSG00000198947.15	ENSG00000198947	DMD	chrX
32421	ENSG00000230910.2	ENSG00000230910	AL391807.1	chr6
32422	ENSG00000100342.20	ENSG00000100342	APOL1	chr22
32423	ENSG00000274092.1	ENSG00000274092	AC106739.1	chr16
32424	ENSG00000273153.1	ENSG00000273153	AC067747.1	chr10
32425	ENSG00000130294.15	ENSG00000130294	KIF1A	chr2
32426	ENSG00000217130.1	ENSG00000217130	AL139100.1	chr6
32427	ENSG00000179967.11	ENSG00000179967	PPP1R14BP3	chr4
32428	ENSG00000095203.14	ENSG00000095203	EPB41L4B	chr9
32429	ENSG00000224618.1	ENSG00000224618	AC096921.1	chr3
32430	ENSG00000243836.5	ENSG00000243836	WDR86-AS1	chr7
32431	ENSG00000257769.1	ENSG00000257769	AC026401.1	chr16
32432	ENSG00000258966.1	ENSG00000258966	GTF3AP2	chr14
32433	ENSG00000225979.1	ENSG00000225979	AC010746.1	chr2
32434	ENSG00000253921.1	ENSG00000253921	AC091982.1	chr5
32435	ENSG00000146278.10	ENSG00000146278	PNRC1	chr6
32436	ENSG00000253320.5	ENSG00000253320	AZIN1-AS1	chr8
32437	ENSG00000235942.2	ENSG00000235942	LCE6A	chr1
32438	ENSG00000273415.1	ENSG00000273415	AP000904.1	chr11
32439	ENSG00000185361.8	ENSG00000185361	TNFAIP8L1	chr19
32440	ENSG00000274443.4	ENSG00000274443	C8orf89	chr8
32441	ENSG00000240869.3	ENSG00000240869	RN7SL128P	chr6
32442	ENSG00000239483.1	ENSG00000239483	RPS15AP16	chr3
32443	ENSG00000243307.2	ENSG00000243307	POM121L6P	chr6
32444	ENSG00000260136.5	ENSG00000260136	AC008915.2	chr16
32445	ENSG00000235411.1	ENSG00000235411	AC007041.1	chr2
32446	ENSG00000211647.1	ENSG00000211647	IGLV5-48	chr22
32447	ENSG00000265791.1	ENSG00000265791	AC127024.4	chr17
32448	ENSG00000247735.2	ENSG00000247735	AC120114.1	chr16
32449	ENSG00000283118.1	ENSG00000283118	AC009951.2	chr2
32450	ENSG00000229373.8	ENSG00000229373	LINC00452	chr13
32451	ENSG00000117602.11	ENSG00000117602	RCAN3	chr1
32452	ENSG00000238058.1	ENSG00000238058	AL355574.1	chr9
32453	ENSG00000134363.11	ENSG00000134363	FST	chr5
32454	ENSG00000275944.1	ENSG00000275944	AC244100.3	chr17
32455	ENSG00000114455.13	ENSG00000114455	HHLA2	chr3
32456	ENSG00000259426.5	ENSG00000259426	AC027237.3	chr15
32457	ENSG00000257315.2	ENSG00000257315	ZBED6	chr1
32458	ENSG00000133710.15	ENSG00000133710	SPINK5	chr5
32459	ENSG00000274678.1	ENSG00000274678	AC106886.3	chr16
32460	ENSG00000214338.10	ENSG00000214338	SOGA3	chr6
32461	ENSG00000140937.13	ENSG00000140937	CDH11	chr16
32462	ENSG00000188486.3	ENSG00000188486	H2AFX	chr11
32463	ENSG00000137809.16	ENSG00000137809	ITGA11	chr15
32464	ENSG00000259094.1	ENSG00000259094	AC013457.1	chr2
32465	ENSG00000235912.1	ENSG00000235912	AL031729.1	chr1
32466	ENSG00000283633.1	ENSG00000283633	AP000547.3	chr22
32467	ENSG00000135447.16	ENSG00000135447	PPP1R1A	chr12
32468	ENSG00000234788.1	ENSG00000234788	HSPA8P3	chr10
32469	ENSG00000251595.7	ENSG00000251595	ABCA11P	chr4
32470	ENSG00000282080.1	ENSG00000282080	AC006511.4	chr12
32471	ENSG00000260082.1	ENSG00000260082	AC106886.1	chr16
32472	ENSG00000276471.1	ENSG00000276471	AC105265.4	chr3
32473	ENSG00000164338.9	ENSG00000164338	UTP15	chr5
32474	ENSG00000230387.2	ENSG00000230387	AL118508.1	chr20
32475	ENSG00000284237.1	ENSG00000284237	AL356275.1	chr1
32476	ENSG00000267412.1	ENSG00000267412	AC092068.2	chr19
32477	ENSG00000264734.1	ENSG00000264734	AC069061.2	chr17
32478	ENSG00000068615.17	ENSG00000068615	REEP1	chr2
32479	ENSG00000280138.1	ENSG00000280138	AC027290.2	chr12
32480	ENSG00000256379.2	ENSG00000256379	TRAV8-5	chr14
32481	ENSG00000225401.2	ENSG00000225401	TGIF2P1	chr1
32482	ENSG00000166800.9	ENSG00000166800	LDHAL6A	chr11
32483	ENSG00000198768.10	ENSG00000198768	APCDD1L	chr20
32484	ENSG00000165997.4	ENSG00000165997	ARL5B	chr10
32485	ENSG00000266992.1	ENSG00000266992	DHX40P1	chr17
32486	ENSG00000133958.13	ENSG00000133958	UNC79	chr14
32487	ENSG00000236977.1	ENSG00000236977	ANKRD44-IT1	chr2
32488	ENSG00000005483.20	ENSG00000005483	KMT2E	chr7
32489	ENSG00000250343.1	ENSG00000250343	STK32A-AS1	chr5
32490	ENSG00000177839.6	ENSG00000177839	PCDHB9	chr5
32491	ENSG00000113013.12	ENSG00000113013	HSPA9	chr5
32492	ENSG00000189266.11	ENSG00000189266	PNRC2	chr1
32493	ENSG00000226945.1	ENSG00000226945	AC098935.1	chr1
32494	ENSG00000135423.12	ENSG00000135423	GLS2	chr12
32495	ENSG00000163293.11	ENSG00000163293	NIPAL1	chr4
32496	ENSG00000269246.1	ENSG00000269246	AC011445.2	chr19
32497	ENSG00000229882.1	ENSG00000229882	AL450469.1	chr20
32498	ENSG00000272789.1	ENSG00000272789	AC010976.2	chr2
32499	ENSG00000162409.10	ENSG00000162409	PRKAA2	chr1
32500	ENSG00000235299.2	ENSG00000235299	MRPL53P1	chr1
32501	ENSG00000233885.7	ENSG00000233885	YEATS2-AS1	chr3
32502	ENSG00000269814.1	ENSG00000269814	AC008403.4	chr19
32503	ENSG00000273249.1	ENSG00000273249	BX649632.1	chr9
32504	ENSG00000231827.3	ENSG00000231827	AL513523.2	chr1
32505	ENSG00000250159.6	ENSG00000250159	AC106791.1	chr5
32506	ENSG00000105146.12	ENSG00000105146	AURKC	chr19
32507	ENSG00000279573.1	ENSG00000279573	AC134407.2	chr17
32508	ENSG00000187323.11	ENSG00000187323	DCC	chr18
32509	ENSG00000179073.6	ENSG00000179073	TAAR3P	chr6
32510	ENSG00000250131.1	ENSG00000250131	AC078881.1	chr4
32511	ENSG00000279394.1	ENSG00000279394	AC015871.4	chr15
32512	ENSG00000181773.6	ENSG00000181773	GPR3	chr1
32513	ENSG00000257671.1	ENSG00000257671	KRT7-AS	chr12
32514	ENSG00000280231.1	ENSG00000280231	AL031719.2	chr16
32515	ENSG00000186301.8	ENSG00000186301	MST1P2	chr1
32516	ENSG00000117215.14	ENSG00000117215	PLA2G2D	chr1
32517	ENSG00000166736.11	ENSG00000166736	HTR3A	chr11
32518	ENSG00000150893.10	ENSG00000150893	FREM2	chr13
32519	ENSG00000223583.1	ENSG00000223583	AL513365.1	chr1
32520	ENSG00000272209.1	ENSG00000272209	AL023583.1	chr6
32521	ENSG00000137693.13	ENSG00000137693	YAP1	chr11
32522	ENSG00000228728.1	ENSG00000228728	PPIAP91	chrX
32523	ENSG00000225761.1	ENSG00000225761	AL596247.1	chr10
32524	ENSG00000171314.8	ENSG00000171314	PGAM1	chr10
32525	ENSG00000151364.16	ENSG00000151364	KCTD14	chr11
32526	ENSG00000267749.1	ENSG00000267749	AC092068.3	chr19
32527	ENSG00000219102.3	ENSG00000219102	HNRNPA3P12	chr1
32528	ENSG00000229447.2	ENSG00000229447	AC114495.2	chr1
32529	ENSG00000234134.1	ENSG00000234134	AL158835.2	chr10
32530	ENSG00000253633.1	ENSG00000253633	AP002852.1	chr8
32531	ENSG00000255893.1	ENSG00000255893	AP000786.1	chr11
32532	ENSG00000273080.1	ENSG00000273080	AC009309.1	chr2
32533	ENSG00000281398.2	ENSG00000281398	SNHG4	chr5
32534	ENSG00000237827.1	ENSG00000237827	RPS15AP29	chr10
32535	ENSG00000217241.1	ENSG00000217241	CBX3P9	chr6
32536	ENSG00000258101.2	ENSG00000258101	AC010173.1	chr12
32537	ENSG00000154864.11	ENSG00000154864	PIEZO2	chr18
32538	ENSG00000074181.8	ENSG00000074181	NOTCH3	chr19
32539	ENSG00000273687.1	ENSG00000273687	AC004223.4	chr17
32540	ENSG00000224184.5	ENSG00000224184	MIR3681HG	chr2
32541	ENSG00000228000.1	ENSG00000228000	RPL7AP65	chr17
32542	ENSG00000113645.14	ENSG00000113645	WWC1	chr5
32543	ENSG00000039537.13	ENSG00000039537	C6	chr5
32544	ENSG00000260033.1	ENSG00000260033	AC023813.2	chr16
32545	ENSG00000248278.1	ENSG00000248278	SUMO2P17	chr17
32546	ENSG00000231908.1	ENSG00000231908	IDH1-AS1	chr2
32547	ENSG00000103888.16	ENSG00000103888	CEMIP	chr15
32548	ENSG00000179965.11	ENSG00000179965	ZNF771	chr16
32549	ENSG00000179979.8	ENSG00000179979	NA	NA
32550	ENSG00000006695.10	ENSG00000006695	COX10	chr17
32551	ENSG00000153237.17	ENSG00000153237	CCDC148	chr2
32552	ENSG00000204538.3	ENSG00000204538	PSORS1C2	chr6
32553	ENSG00000134716.9	ENSG00000134716	CYP2J2	chr1
32554	ENSG00000271569.1	ENSG00000271569	IGKV1OR2-6	chr2
32555	ENSG00000183638.5	ENSG00000183638	RP1L1	chr8
32556	ENSG00000177354.11	ENSG00000177354	C10orf71	chr10
32557	ENSG00000257261.5	ENSG00000257261	AC008014.1	chr12
32558	ENSG00000148680.15	ENSG00000148680	HTR7	chr10
32559	ENSG00000255476.1	ENSG00000255476	AC011092.2	chr11
32560	ENSG00000274215.1	ENSG00000274215	AC106028.4	chr15
32561	ENSG00000227908.3	ENSG00000227908	AC016596.1	chr5
32562	ENSG00000269906.1	ENSG00000269906	AL606834.1	chr14
32563	ENSG00000261146.1	ENSG00000261146	AC007159.1	chr3
32564	ENSG00000153130.17	ENSG00000153130	SCOC	chr4
32565	ENSG00000232684.1	ENSG00000232684	ATP11A-AS1	chr13
32566	ENSG00000170624.13	ENSG00000170624	SGCD	chr5
32567	ENSG00000213468.4	ENSG00000213468	FIRRE	chrX
32568	ENSG00000156253.6	ENSG00000156253	RWDD2B	chr21
32569	ENSG00000271751.1	ENSG00000271751	AP003392.5	chr11
32570	ENSG00000271236.1	ENSG00000271236	SUMO2P15	chr15
32571	ENSG00000252274.1	ENSG00000252274	RF00422	chr17
32572	ENSG00000132294.14	ENSG00000132294	EFR3A	chr8
32573	ENSG00000146221.9	ENSG00000146221	TCTE1	chr6
32574	ENSG00000109576.13	ENSG00000109576	AADAT	chr4
32575	ENSG00000214359.3	ENSG00000214359	RPL18P10	chr13
32576	ENSG00000280327.1	ENSG00000280327	Z97633.1	chr16
32577	ENSG00000147676.13	ENSG00000147676	MAL2	chr8
32578	ENSG00000272420.1	ENSG00000272420	AL513477.2	chr1
32579	ENSG00000262372.1	ENSG00000262372	CR936218.1	chr17
32580	ENSG00000247287.2	ENSG00000247287	AL359220.1	chr14
32581	ENSG00000116096.5	ENSG00000116096	SPR	chr2
32582	ENSG00000283297.1	ENSG00000283297	TEX52	chr12
32583	ENSG00000179766.18	ENSG00000179766	ATP8B5P	chr9
32584	ENSG00000143799.12	ENSG00000143799	PARP1	chr1
32585	ENSG00000253326.2	ENSG00000253326	AL606534.4	chr1
32586	ENSG00000277399.4	ENSG00000277399	GPR179	chr17
32587	ENSG00000231473.2	ENSG00000231473	RB1-DT	chr13
32588	ENSG00000156885.5	ENSG00000156885	COX6A2	chr16
32589	ENSG00000168899.4	ENSG00000168899	VAMP5	chr2
32590	ENSG00000274105.1	ENSG00000274105	AC084824.3	chr12
32591	ENSG00000232316.1	ENSG00000232316	LINC02518	chr6
32592	ENSG00000226393.1	ENSG00000226393	IFNA20P	chr9
32593	ENSG00000091073.19	ENSG00000091073	DTX2	chr7
32594	ENSG00000136827.11	ENSG00000136827	TOR1A	chr9
32595	ENSG00000234663.5	ENSG00000234663	LINC01934	chr2
32596	ENSG00000129244.8	ENSG00000129244	ATP1B2	chr17
32597	ENSG00000141664.9	ENSG00000141664	ZCCHC2	chr18
32598	ENSG00000213277.3	ENSG00000213277	MARCKSL1P1	chr10
32599	ENSG00000204010.3	ENSG00000204010	IFIT1B	chr10
32600	ENSG00000056050.6	ENSG00000056050	HPF1	chr4
32601	ENSG00000144642.21	ENSG00000144642	RBMS3	chr3
32602	ENSG00000099960.12	ENSG00000099960	SLC7A4	chr22
32603	ENSG00000089847.12	ENSG00000089847	ANKRD24	chr19
32604	ENSG00000042317.16	ENSG00000042317	SPATA7	chr14
32605	ENSG00000253818.1	ENSG00000253818	IGLV1-41	chr22
32606	ENSG00000197046.11	ENSG00000197046	SIGLEC15	chr18
32607	ENSG00000213857.3	ENSG00000213857	AL080243.1	chr22
32608	ENSG00000129534.13	ENSG00000129534	MIS18BP1	chr14
32609	ENSG00000224043.7	ENSG00000224043	CCNT2-AS1	chr2
32610	ENSG00000214465.3	ENSG00000214465	SMARCE1P6	chr2
32611	ENSG00000261120.1	ENSG00000261120	AL133299.1	chr14
32612	ENSG00000230699.2	ENSG00000230699	AL645608.2	chr1
32613	ENSG00000230937.11	ENSG00000230937	MIR205HG	chr1
32614	ENSG00000259287.2	ENSG00000259287	AC010809.1	chr15
32615	ENSG00000090659.17	ENSG00000090659	CD209	chr19
32616	ENSG00000187690.3	ENSG00000187690	CXorf67	chrX
32617	ENSG00000241923.2	ENSG00000241923	RPL14P3	chr4
32618	ENSG00000224628.2	ENSG00000224628	AL121723.1	chr20
32619	ENSG00000257913.2	ENSG00000257913	DDN-AS1	chr12
32620	ENSG00000206914.1	ENSG00000206914	RF00019	chr12
32621	ENSG00000274943.1	ENSG00000274943	AC079684.1	chr12
32622	ENSG00000149735.6	ENSG00000149735	GPHA2	chr11
32623	ENSG00000278338.4	ENSG00000278338	VWA8-AS1	chr13
32624	ENSG00000151131.10	ENSG00000151131	C12orf45	chr12
32625	ENSG00000123094.15	ENSG00000123094	RASSF8	chr12
32626	ENSG00000197430.10	ENSG00000197430	OPALIN	chr10
32627	ENSG00000271153.1	ENSG00000271153	RPL23AP88	chr2
32628	ENSG00000270533.2	ENSG00000270533	CR382285.1	chr21
32629	ENSG00000267096.1	ENSG00000267096	AC008735.1	chr19
32630	ENSG00000273891.1	ENSG00000273891	AL731566.1	chr10
32631	ENSG00000140545.14	ENSG00000140545	MFGE8	chr15
32632	ENSG00000116194.12	ENSG00000116194	ANGPTL1	chr1
32633	ENSG00000198300.12	ENSG00000198300	PEG3	chr19
32634	ENSG00000027001.9	ENSG00000027001	MIPEP	chr13
32635	ENSG00000070526.14	ENSG00000070526	ST6GALNAC1	chr17
32636	ENSG00000270964.1	ENSG00000270964	AC016355.1	chr15
32637	ENSG00000275066.4	ENSG00000275066	SYNRG	chr17
32638	ENSG00000162267.12	ENSG00000162267	ITIH3	chr3
32639	ENSG00000212663.2	ENSG00000212663	AC003035.1	chrX
32640	ENSG00000237941.2	ENSG00000237941	KCNQ1DN	chr11
32641	ENSG00000197083.11	ENSG00000197083	ZNF300P1	chr5
32642	ENSG00000250508.1	ENSG00000250508	AP000808.1	chr11
32643	ENSG00000282980.1	ENSG00000282980	AC055839.1	chr17
32644	ENSG00000229983.1	ENSG00000229983	AL606468.1	chr1
32645	ENSG00000235681.1	ENSG00000235681	AC245884.3	chr19
32646	ENSG00000279137.1	ENSG00000279137	AL356309.3	chr9
32647	ENSG00000266958.1	ENSG00000266958	AC005779.1	chr19
32648	ENSG00000239605.9	ENSG00000239605	STPG4	chr2
32649	ENSG00000267374.1	ENSG00000267374	AC016205.1	chr18
32650	ENSG00000259904.1	ENSG00000259904	ACTG1P15	chr15
32651	ENSG00000264322.2	ENSG00000264322	RN7SL448P	chr17
32652	ENSG00000205559.3	ENSG00000205559	CHKB-DT	chr22
32653	ENSG00000116455.13	ENSG00000116455	WDR77	chr1
32654	ENSG00000271967.1	ENSG00000271967	AL583856.2	chr6
32655	ENSG00000200579.1	ENSG00000200579	RF00019	chr3
32656	ENSG00000247872.2	ENSG00000247872	SPCS2P3	chr5
32657	ENSG00000112365.4	ENSG00000112365	ZBTB24	chr6
32658	ENSG00000270061.1	ENSG00000270061	AC068790.5	chr12
32659	ENSG00000145113.21	ENSG00000145113	MUC4	chr3
32660	ENSG00000176732.6	ENSG00000176732	PFN4	chr2
32661	ENSG00000229858.2	ENSG00000229858	AC016831.2	chr7
32662	ENSG00000237541.3	ENSG00000237541	HLA-DQA2	chr6
