ENSG_ver	ENSG_no_ver	GeneSymbol	chr
3281	ENSG00000214787.9	ENSG00000214787	MS4A4E	chr11
119729	ENSG00000214796.8	ENSG00000214796	AC098934.1	chr1
296801	ENSG00000214797.3	ENSG00000214797	AP002358.1	chr11
283839	ENSG00000214814.7	ENSG00000214814	FER1L6	chr8
504861	ENSG00000214820.3	ENSG00000214820	MPRIPP1	chr3
362012	ENSG00000214822.8	ENSG00000214822	KRT16P3	chr17
12182	ENSG00000214826.5	ENSG00000214826	DDX12P	chr12
13503	ENSG00000214827.9	ENSG00000214827	MTCP1	chrX
11324	ENSG00000214837.8	ENSG00000214837	LINC01347	chr1
152345	ENSG00000214842.5	ENSG00000214842	RAD51AP2	chr2
443568	ENSG00000214846.4	ENSG00000214846	AC114744.1	chr4
10124	ENSG00000214851.4	ENSG00000214851	LINC00612	chr12
33308	ENSG00000214855.9	ENSG00000214855	APOC1P1	chr19
361564	ENSG00000214856.11	ENSG00000214856	KRT16P1	chr17
363587	ENSG00000214860.4	ENSG00000214860	EVPLL	chr17
48703	ENSG00000214866.8	ENSG00000214866	DCDC2C	chr2
3748	ENSG00000214870.8	ENSG00000214870	AC004540.1	chr7
114481	ENSG00000214872.8	ENSG00000214872	SMTNL1	chr11
183763	ENSG00000214888.2	ENSG00000214888	AL772337.1	chr9
553592	ENSG00000214894.6	ENSG00000214894	LINC00243	chr6
499462	ENSG00000214897.4	ENSG00000214897	PNMA6E	chrX
21854	ENSG00000214900.9	ENSG00000214900	LINC01588	chr14
10361	ENSG00000214922.9	ENSG00000214922	HLA-F-AS1	chr6
3160	ENSG00000214941.7	ENSG00000214941	ZSWIM7	chr17
9807	ENSG00000214944.9	ENSG00000214944	ARHGEF28	chr5
99552	ENSG00000214946.14	ENSG00000214946	TBC1D26	chr17
274863	ENSG00000214954.8	ENSG00000214954	LRRC69	chr8
52637	ENSG00000214955.5	ENSG00000214955	AP000317.1	chr21
11669	ENSG00000214960.9	ENSG00000214960	ISPD	chr7
120996	ENSG00000214967.5	ENSG00000214967	NPIPA7	chr16
453131	ENSG00000214970.8	ENSG00000214970	AC005323.1	chr17
299973	ENSG00000214975.4	ENSG00000214975	PPIAP29	chr6
115155	ENSG00000214999.3	ENSG00000214999	AC129492.2	chr17
12413	ENSG00000215012.8	ENSG00000215012	RTL10	chr22
7268	ENSG00000215014.4	ENSG00000215014	AL645728.1	chr1
1672	ENSG00000215018.9	ENSG00000215018	COL28A1	chr7
11242	ENSG00000215021.8	ENSG00000215021	PHB2	chr12
24260	ENSG00000215022.7	ENSG00000215022	AL008729.1	chr6
328023	ENSG00000215023.2	ENSG00000215023	AC131097.1	chr2
14535	ENSG00000215030.5	ENSG00000215030	RPL13P12	chr17
464	ENSG00000215039.6	ENSG00000215039	CD27-AS1	chr12
15220	ENSG00000215041.9	ENSG00000215041	NEURL4	chr17
40470	ENSG00000215045.8	ENSG00000215045	GRID2IP	chr7
10507	ENSG00000215067.9	ENSG00000215067	ALOX12-AS1	chr17
5251	ENSG00000215068.7	ENSG00000215068	AC025171.2	chr5
9903	ENSG00000215105.4	ENSG00000215105	TTC3P1	chrX
12520	ENSG00000215114.8	ENSG00000215114	UBXN2B	chr8
427016	ENSG00000215124.2	ENSG00000215124	AMD1P4	chr6
7258	ENSG00000215126.10	ENSG00000215126	CBWD6	chr9
4305	ENSG00000215146.4	ENSG00000215146	BX322639.1	chr10
11224	ENSG00000215154.6	ENSG00000215154	AC141586.1	chr16
572510	ENSG00000215156.5	ENSG00000215156	AC138409.1	chr5
9431	ENSG00000215158.9	ENSG00000215158	AC138409.2	chr5
438231	ENSG00000215182.8	ENSG00000215182	MUC5AC	chr11
7939	ENSG00000215187.10	ENSG00000215187	FAM166B	chr9
13183	ENSG00000215190.9	ENSG00000215190	LINC00680	chr6
6385	ENSG00000215193.12	ENSG00000215193	PEX26	chr22
113521	ENSG00000215196.4	ENSG00000215196	BASP1-AS1	chr5
424855	ENSG00000215210.3	ENSG00000215210	RBMXP2	chr9
109546	ENSG00000215217.6	ENSG00000215217	C5orf49	chr5
3207	ENSG00000215218.3	ENSG00000215218	UBE2QL1	chr5
104901	ENSG00000215237.6	ENSG00000215237	AL592293.1	chr9
104685	ENSG00000215241.3	ENSG00000215241	LINC02449	chr12
9636	ENSG00000215244.2	ENSG00000215244	LINC02649	chr10
37547	ENSG00000215246.5	ENSG00000215246	AC116351.1	chr5
5705	ENSG00000215251.3	ENSG00000215251	FASTKD5	chr20
7702	ENSG00000215252.11	ENSG00000215252	GOLGA8B	chr15
10464	ENSG00000215256.3	ENSG00000215256	DHRS4-AS1	chr14
7649	ENSG00000215271.7	ENSG00000215271	HOMEZ	chr14
11	ENSG00000215301.9	ENSG00000215301	DDX3X	chrX
6976	ENSG00000215302.8	ENSG00000215302	AC127502.1	chr15
13593	ENSG00000215305.9	ENSG00000215305	VPS16	chr20
491209	ENSG00000215367.10	ENSG00000215367	TMED11P	chr4
37922	ENSG00000215374.5	ENSG00000215374	FAM66B	chr8
8735	ENSG00000215375.6	ENSG00000215375	MYL5	chr4
7999	ENSG00000215386.11	ENSG00000215386	MIR99AHG	chr21
10539	ENSG00000215388.3	ENSG00000215388	ACTG1P3	chr20
125003	ENSG00000215397.3	ENSG00000215397	SCRT2	chr20
52988	ENSG00000215399.2	ENSG00000215399	HMGB3P7	chr13
20539	ENSG00000215417.12	ENSG00000215417	MIR17HG	chr13
2339	ENSG00000215421.9	ENSG00000215421	ZNF407	chr18
3787	ENSG00000215424.9	ENSG00000215424	MCM3AP-AS1	chr21
13957	ENSG00000215440.11	ENSG00000215440	NPEPL1	chr20
8501	ENSG00000215447.7	ENSG00000215447	NA	NA
36581	ENSG00000215452.4	ENSG00000215452	ZNF663P	chr20
2571	ENSG00000215458.8	ENSG00000215458	AATBC	chr21
138570	ENSG00000215474.7	ENSG00000215474	SKOR2	chr18
35514	ENSG00000215475.4	ENSG00000215475	SIAH3	chr13
121121	ENSG00000215478.8	ENSG00000215478	CES5AP1	chr22
1597	ENSG00000215483.9	ENSG00000215483	LINC00598	chr13
10818	ENSG00000215493.3	ENSG00000215493	AC007731.1	chr22
509481	ENSG00000215529.12	ENSG00000215529	EFCAB8	chr20
246695	ENSG00000215548.2	ENSG00000215548	FRG1JP	chr9
8335	ENSG00000215559.8	ENSG00000215559	ANKRD20A11P	chr21
117148	ENSG00000215595.1	ENSG00000215595	C20orf202	chr20
101792	ENSG00000215612.7	ENSG00000215612	HMX1	chr4
34342	ENSG00000215644.9	ENSG00000215644	GCGR	chr17
39432	ENSG00000215704.9	ENSG00000215704	CELA2B	chr1
2686	ENSG00000215712.10	ENSG00000215712	TMEM242	chr6
9887	ENSG00000215717.5	ENSG00000215717	TMEM167B	chr1
285251	ENSG00000215784.5	ENSG00000215784	FAM72D	chr1
11893	ENSG00000215788.9	ENSG00000215788	TNFRSF25	chr1
8883	ENSG00000215790.6	ENSG00000215790	SLC35E2A	chr1
51396	ENSG00000215808.2	ENSG00000215808	LINC01139	chr1
362905	ENSG00000215834.9	ENSG00000215834	FMO9P	chr1
13675	ENSG00000215837.7	ENSG00000215837	SDHAP2	chr3
3490	ENSG00000215845.10	ENSG00000215845	TSTD1	chr1
364351	ENSG00000215853.3	ENSG00000215853	RPTN	chr1
117578	ENSG00000215859.8	ENSG00000215859	PDZK1P1	chr1
12525	ENSG00000215861.5	ENSG00000215861	AC245297.1	chr1
4289	ENSG00000215883.10	ENSG00000215883	CYB5RL	chr1
16005	ENSG00000215908.10	ENSG00000215908	CROCCP2	chr1
8081	ENSG00000215912.12	ENSG00000215912	TTC34	chr1
575137	ENSG00000215914.4	ENSG00000215914	MMP23A	chr1
1925	ENSG00000215915.9	ENSG00000215915	ATAD3C	chr1
364190	ENSG00000216331.2	ENSG00000216331	HIST1H1PS1	chr6
918	ENSG00000216490.3	ENSG00000216490	IFI30	chr19
556864	ENSG00000216560.4	ENSG00000216560	LINC00955	chr4
421049	ENSG00000216588.8	ENSG00000216588	IGSF23	chr19
36456	ENSG00000216775.2	ENSG00000216775	AL109918.1	chr6
506381	ENSG00000216809.1	ENSG00000216809	AL589993.1	chr6
151044	ENSG00000216863.9	ENSG00000216863	LY86-AS1	chr6
299504	ENSG00000216866.5	ENSG00000216866	RPS2P55	chrX
9891	ENSG00000216895.9	ENSG00000216895	AC009403.1	chr7
98227	ENSG00000216901.1	ENSG00000216901	ZNF603P	chr6
23581	ENSG00000216921.7	ENSG00000216921	AC131097.2	chr2
7091	ENSG00000216937.13	ENSG00000216937	CCDC7	chr10
571498	ENSG00000217026.3	ENSG00000217026	RPL10P1	chr21
461531	ENSG00000217027.1	ENSG00000217027	TPT1P4	chr6
336	ENSG00000217128.11	ENSG00000217128	FNIP1	chr5
12096	ENSG00000217165.1	ENSG00000217165	ANKRD18EP	chr6
96872	ENSG00000217236.1	ENSG00000217236	SP9	chr2
364188	ENSG00000217275.2	ENSG00000217275	AL031777.1	chr6
55774	ENSG00000217330.1	ENSG00000217330	SSXP10	chr6
13443	ENSG00000217555.12	ENSG00000217555	CKLF	chr16
155192	ENSG00000217643.1	ENSG00000217643	PTGES3P2	chr2
5371	ENSG00000217648.1	ENSG00000217648	AL136116.3	chr6
361409	ENSG00000217733.2	ENSG00000217733	CCT7P1	chr6
103744	ENSG00000217801.9	ENSG00000217801	AL390719.1	chr1
4417	ENSG00000217930.7	ENSG00000217930	PAM16	chr16
294790	ENSG00000218018.2	ENSG00000218018	AL109955.1	chr20
152000	ENSG00000218052.5	ENSG00000218052	ADAMTS7P4	chr15
2289	ENSG00000218175.2	ENSG00000218175	AC016739.1	chr2
9311	ENSG00000218226.1	ENSG00000218226	TATDN2P2	chr6
1863	ENSG00000218227.3	ENSG00000218227	AC136632.1	chr5
12807	ENSG00000218283.2	ENSG00000218283	MORF4L1P1	chr1
5732	ENSG00000218336.8	ENSG00000218336	TENM3	chr4
97434	ENSG00000218416.4	ENSG00000218416	AC110619.1	chr2
247162	ENSG00000218418.2	ENSG00000218418	AL591135.1	chr6
3762	ENSG00000218426.5	ENSG00000218426	AL590867.2	chr6
14609	ENSG00000218510.6	ENSG00000218510	LINC00339	chr1
120952	ENSG00000218536.1	ENSG00000218536	AP002530.1	chr6
9857	ENSG00000218537.1	ENSG00000218537	MIF-AS1	chr22
117264	ENSG00000218631.1	ENSG00000218631	AL117344.1	chr6
116229	ENSG00000218672.1	ENSG00000218672	AC008060.1	chr7
4243	ENSG00000218739.9	ENSG00000218739	CEBPZOS	chr2
625306	ENSG00000218809.1	ENSG00000218809	AL391903.1	chr6
422100	ENSG00000218819.4	ENSG00000218819	TDRD15	chr2
13721	ENSG00000218891.4	ENSG00000218891	ZNF579	chr19
35776	ENSG00000219073.7	ENSG00000219073	CELA3B	chr1
329016	ENSG00000219159.4	ENSG00000219159	AC011298.1	chr2
12844	ENSG00000219200.11	ENSG00000219200	RNASEK	chr17
119353	ENSG00000219392.1	ENSG00000219392	ZNF602P	chr6
609734	ENSG00000219410.5	ENSG00000219410	AC125494.1	chr12
96895	ENSG00000219435.5	ENSG00000219435	CATSPERZ	chr11
1028	ENSG00000219438.8	ENSG00000219438	FAM19A5	chr22
11784	ENSG00000219481.10	ENSG00000219481	NBPF1	chr1
10732	ENSG00000219507.4	ENSG00000219507	FTH1P8	chrX
12345	ENSG00000219545.11	ENSG00000219545	UMAD1	chr7
4540	ENSG00000219607.3	ENSG00000219607	PPP1R3G	chr6
2417	ENSG00000219626.8	ENSG00000219626	FAM228B	chr2
6829	ENSG00000219665.8	ENSG00000219665	ZNF433-AS1	chr19
71593	ENSG00000219747.1	ENSG00000219747	AL133260.1	chr6
39027	ENSG00000219755.1	ENSG00000219755	AL137784.1	chr6
104203	ENSG00000219891.2	ENSG00000219891	ZSCAN12P1	chr6
70550	ENSG00000220008.3	ENSG00000220008	LINGO3	chr19
119493	ENSG00000220161.4	ENSG00000220161	LINC02076	chr17
11638	ENSG00000220201.7	ENSG00000220201	ZGLP1	chr19
2527	ENSG00000220205.8	ENSG00000220205	VAMP2	chr17
576477	ENSG00000220267.1	ENSG00000220267	ACTBP8	chr6
36966	ENSG00000220378.3	ENSG00000220378	KRT8P42	chr6
299978	ENSG00000220472.1	ENSG00000220472	AL139095.2	chr6
282615	ENSG00000220494.4	ENSG00000220494	YAP1P1	chr6
503533	ENSG00000220517.2	ENSG00000220517	ASS1P1	chr6
3024	ENSG00000220563.1	ENSG00000220563	PKMP3	chr6
102024	ENSG00000220575.7	ENSG00000220575	HTR5A-AS1	chr7
610114	ENSG00000220598.1	ENSG00000220598	SSR1P1	chr6
4473	ENSG00000220785.7	ENSG00000220785	MTMR9LP	chr1
7235	ENSG00000220804.8	ENSG00000220804	LINC01881	chr2
3046	ENSG00000220842.6	ENSG00000220842	RPL21P16	chr10
8320	ENSG00000220848.4	ENSG00000220848	RPS18P9	chr6
12782	ENSG00000221817.9	ENSG00000221817	PPP3CB-AS1	chr10
3054	ENSG00000221818.8	ENSG00000221818	EBF2	chr8
13041	ENSG00000221821.3	ENSG00000221821	C6orf226	chr6
15445	ENSG00000221823.10	ENSG00000221823	PPP3R1	chr2
3700	ENSG00000221829.9	ENSG00000221829	FANCG	chr9
9300	ENSG00000221838.9	ENSG00000221838	AP4M1	chr7
11556	ENSG00000221843.4	ENSG00000221843	C2orf16	chr2
407925	ENSG00000221844.2	ENSG00000221844	DPP3P2	chr9
280954	ENSG00000221852.4	ENSG00000221852	KRTAP1-5	chr17
8655	ENSG00000221866.9	ENSG00000221866	PLXNA4	chr7
14474	ENSG00000221869.4	ENSG00000221869	CEBPD	chr8
99527	ENSG00000221870.2	ENSG00000221870	NA	NA
10659	ENSG00000221883.2	ENSG00000221883	ARIH2OS	chr3
2442	ENSG00000221886.3	ENSG00000221886	ZBED8	chr5
102353	ENSG00000221887.5	ENSG00000221887	HMSD	chr18
12367	ENSG00000221890.3	ENSG00000221890	NPTXR	chr22
10380	ENSG00000221909.2	ENSG00000221909	FAM200A	chr7
12438	ENSG00000221914.9	ENSG00000221914	PPP2R2A	chr8
99289	ENSG00000221916.3	ENSG00000221916	C19orf73	chr19
3471	ENSG00000221923.8	ENSG00000221923	ZNF880	chr19
14753	ENSG00000221926.11	ENSG00000221926	TRIM16	chr17
621446	ENSG00000221937.4	ENSG00000221937	TAS2R40	chr7
9178	ENSG00000221944.6	ENSG00000221944	TIGD1	chr2
7232	ENSG00000221946.7	ENSG00000221946	FXYD7	chr19
40317	ENSG00000221947.7	ENSG00000221947	XKR9	chr8
286128	ENSG00000221949.5	ENSG00000221949	LINC01465	chr12
103799	ENSG00000221953.5	ENSG00000221953	C1orf229	chr1
1794	ENSG00000221955.10	ENSG00000221955	SLC12A8	chr3
439154	ENSG00000221957.8	ENSG00000221957	KIR2DS4	chr19
654	ENSG00000221963.5	ENSG00000221963	APOL6	chr22
2195	ENSG00000221968.8	ENSG00000221968	FADS3	chr11
18664	ENSG00000221972.3	ENSG00000221972	NA	NA
11452	ENSG00000221978.11	ENSG00000221978	CCNL2	chr1
7893	ENSG00000221983.7	ENSG00000221983	UBA52	chr19
147489	ENSG00000221986.6	ENSG00000221986	MYBPHL	chr1
2822	ENSG00000221988.12	ENSG00000221988	PPT2	chr6
9936	ENSG00000221990.4	ENSG00000221990	EXOC3-AS1	chr5
7333	ENSG00000221994.10	ENSG00000221994	ZNF630	chrX
8050	ENSG00000221995.5	ENSG00000221995	TIAF1	chr17
329207	ENSG00000222001.2	ENSG00000222001	AC106876.1	chr2
6226	ENSG00000222009.8	ENSG00000222009	BTBD19	chr1
5949	ENSG00000222011.8	ENSG00000222011	FAM185A	chr7
506382	ENSG00000222012.1	ENSG00000222012	AC005481.1	chr7
104394	ENSG00000222014.5	ENSG00000222014	RAB6C	chr2
10127	ENSG00000222019.7	ENSG00000222019	URAHP	chr16
6664	ENSG00000222020.2	ENSG00000222020	HDAC4-AS1	chr2
284759	ENSG00000222032.1	ENSG00000222032	AC112721.2	chr2
5760	ENSG00000222033.1	ENSG00000222033	LINC01124	chr2
300681	ENSG00000222037.5	ENSG00000222037	IGLC6	chr22
12735	ENSG00000222041.10	ENSG00000222041	CYTOR	chr2
185370	ENSG00000222044.1	ENSG00000222044	AL031587.1	chr22
438525	ENSG00000222046.2	ENSG00000222046	DCDC2B	chr1
576106	ENSG00000222047.8	ENSG00000222047	C10orf55	chr10
85932	ENSG00000222112.1	ENSG00000222112	RN7SKP16	chr1
329229	ENSG00000222375.1	ENSG00000222375	RN7SKP127	chr16
118051	ENSG00000223345.3	ENSG00000223345	HIST2H2BA	chr1
327326	ENSG00000223350.2	ENSG00000223350	IGLV9-49	chr22
100021	ENSG00000223356.1	ENSG00000223356	AL590666.1	chr1
11082	ENSG00000223374.1	ENSG00000223374	AC005104.1	chr2
36537	ENSG00000223382.4	ENSG00000223382	LINC01778	chr1
489635	ENSG00000223392.1	ENSG00000223392	CLDN10-AS1	chr13
100483	ENSG00000223396.2	ENSG00000223396	RPS10P7	chr1
11995	ENSG00000223401.2	ENSG00000223401	NA	NA
4802	ENSG00000223403.3	ENSG00000223403	MEG9	chr14
27482	ENSG00000223414.2	ENSG00000223414	NA	NA
468488	ENSG00000223458.2	ENSG00000223458	LMO7DN-IT1	chr13
10520	ENSG00000223459.5	ENSG00000223459	TCAF1P1	chr7
509550	ENSG00000223475.1	ENSG00000223475	AC099681.1	chr7
699	ENSG00000223478.1	ENSG00000223478	AL441992.1	chr9
13954	ENSG00000223482.7	ENSG00000223482	NUTM2A-AS1	chr10
50905	ENSG00000223485.2	ENSG00000223485	LINC01615	chr6
9557	ENSG00000223496.2	ENSG00000223496	EXOSC6	chr16
12923	ENSG00000223501.8	ENSG00000223501	VPS52	chr6
6462	ENSG00000223508.5	ENSG00000223508	RPL23AP53	chr8
4241	ENSG00000223509.8	ENSG00000223509	AC135983.2	chr15
302398	ENSG00000223511.6	ENSG00000223511	AL683807.1	chrX
473032	ENSG00000223519.7	ENSG00000223519	KIF28P	chr1
40954	ENSG00000223522.1	ENSG00000223522	AC093690.1	chr2
10884	ENSG00000223534.1	ENSG00000223534	HLA-DQB1-AS1	chr6
568888	ENSG00000223542.1	ENSG00000223542	AL024497.1	chr6
11799	ENSG00000223546.6	ENSG00000223546	LINC00630	chrX
11504	ENSG00000223547.9	ENSG00000223547	ZNF844	chr19
101976	ENSG00000223548.1	ENSG00000223548	AC034228.1	chr5
4746	ENSG00000223551.1	ENSG00000223551	TMSB4XP4	chr9
444631	ENSG00000223552.1	ENSG00000223552	AC098613.1	chr3
118089	ENSG00000223553.6	ENSG00000223553	SMPD4P1	chr22
10204	ENSG00000223561.6	ENSG00000223561	AC005165.1	chr7
16159	ENSG00000223564.1	ENSG00000223564	CYP4F32P	chr2
104957	ENSG00000223572.9	ENSG00000223572	CKMT1A	chr15
7201	ENSG00000223573.6	ENSG00000223573	TINCR	chr19
423972	ENSG00000223603.1	ENSG00000223603	CRPP1	chr1
9379	ENSG00000223609.7	ENSG00000223609	HBD	chr11
56314	ENSG00000223612.3	ENSG00000223612	AC241585.1	chr1
625934	ENSG00000223629.1	ENSG00000223629	DEFA8P	chr8
330122	ENSG00000223648.4	ENSG00000223648	IGHV3-64	chr14
53542	ENSG00000223652.2	ENSG00000223652	AC106786.1	chr5
11187	ENSG00000223658.7	ENSG00000223658	C1GALT1C1L	chr2
607304	ENSG00000223697.3	ENSG00000223697	AF230666.1	chr8
11310	ENSG00000223704.1	ENSG00000223704	LINC01422	chr22
15460	ENSG00000223705.9	ENSG00000223705	NSUN5P1	chr7
624432	ENSG00000223722.3	ENSG00000223722	AC023157.1	chr12
428879	ENSG00000223723.1	ENSG00000223723	BX842568.2	chrX
529047	ENSG00000223729.1	ENSG00000223729	LINC02247	chr9
10332	ENSG00000223745.7	ENSG00000223745	CCDC18-AS1	chr1
7377	ENSG00000223749.9	ENSG00000223749	MIR503HG	chrX
1383	ENSG00000223756.6	ENSG00000223756	TSSC2	chr11
19652	ENSG00000223764.2	ENSG00000223764	LINC02593	chr1
12009	ENSG00000223768.1	ENSG00000223768	LINC00205	chr21
59	ENSG00000223773.7	ENSG00000223773	CD99P1	chrX
360100	ENSG00000223784.1	ENSG00000223784	LINP1	chr10
8536	ENSG00000223797.5	ENSG00000223797	ENTPD3-AS1	chr3
442110	ENSG00000223799.1	ENSG00000223799	IL10RB-DT	chr21
70380	ENSG00000223802.7	ENSG00000223802	CERS1	chr19
12136	ENSG00000223804.5	ENSG00000223804	AC244669.1	chr1
98264	ENSG00000223812.5	ENSG00000223812	AC073365.1	chr3
276870	ENSG00000223813.2	ENSG00000223813	AC007255.1	chr7
101903	ENSG00000223820.5	ENSG00000223820	CFL1P1	chr10
328966	ENSG00000223823.1	ENSG00000223823	LINC01342	chr1
135368	ENSG00000223839.7	ENSG00000223839	FAM95B1	chr9
55637	ENSG00000223849.1	ENSG00000223849	AL354893.1	chr9
8442	ENSG00000223855.1	ENSG00000223855	AC147651.1	chr7
524817	ENSG00000223863.1	ENSG00000223863	LINC01805	chr2
14966	ENSG00000223865.10	ENSG00000223865	HLA-DPB1	chr6
138492	ENSG00000223878.1	ENSG00000223878	PPIAP53	chr17
6561	ENSG00000223891.5	ENSG00000223891	OSER1-DT	chr20
437122	ENSG00000223914.1	ENSG00000223914	LINC02471	chr12
423379	ENSG00000223922.1	ENSG00000223922	ASS1P2	chr2
607642	ENSG00000223923.1	ENSG00000223923	AC010136.1	chr2
250608	ENSG00000223944.1	ENSG00000223944	AL353604.1	chr1
40902	ENSG00000223947.1	ENSG00000223947	AC016738.1	chr2
423148	ENSG00000223956.2	ENSG00000223956	LINC01767	chr1
3952	ENSG00000223959.8	ENSG00000223959	AFG3L1P	chr16
13950	ENSG00000223960.6	ENSG00000223960	PRKRA-AS1	chr2
120816	ENSG00000223963.2	ENSG00000223963	THAP12P8	chr1
203402	ENSG00000223969.5	ENSG00000223969	AC002456.1	chr7
100910	ENSG00000223991.1	ENSG00000223991	AC104809.1	chr2
117751	ENSG00000224016.2	ENSG00000224016	AC092681.1	chr7
53351	ENSG00000224017.1	ENSG00000224017	LINC01449	chr7
611309	ENSG00000224020.1	ENSG00000224020	MIR181A2HG	chr9
250886	ENSG00000224023.10	ENSG00000224023	EDRF1-DT	chr10
5499	ENSG00000224032.6	ENSG00000224032	EPB41L4A-AS1	chr5
330860	ENSG00000224041.3	ENSG00000224041	IGKV3D-15	chr2
120712	ENSG00000224043.7	ENSG00000224043	CCNT2-AS1	chr2
102697	ENSG00000224046.1	ENSG00000224046	AC005076.1	chr7
12463	ENSG00000224051.6	ENSG00000224051	CPTP	chr1
421104	ENSG00000224057.1	ENSG00000224057	EGFR-AS1	chr7
358606	ENSG00000224063.5	ENSG00000224063	AC007319.1	chr2
509113	ENSG00000224066.1	ENSG00000224066	AL049795.1	chr1
623098	ENSG00000224067.2	ENSG00000224067	AL354877.1	chr9
3032	ENSG00000224078.13	ENSG00000224078	SNHG14	chr15
298615	ENSG00000224079.1	ENSG00000224079	AC091729.1	chr7
329021	ENSG00000224080.1	ENSG00000224080	UBE2FP1	chr3
11677	ENSG00000224081.8	ENSG00000224081	SLC44A3-AS1	chr1
13267	ENSG00000224086.5	ENSG00000224086	AC245452.1	chr22
510616	ENSG00000224090.1	ENSG00000224090	AC097468.1	chr2
329658	ENSG00000224093.5	ENSG00000224093	AL109613.1	chr1
117234	ENSG00000224097.5	ENSG00000224097	AC021148.1	chr4
10223	ENSG00000224114.1	ENSG00000224114	AL591846.1	chr1
55117	ENSG00000224116.6	ENSG00000224116	INHBA-AS1	chr7
296863	ENSG00000224137.1	ENSG00000224137	LINC01857	chr2
438691	ENSG00000224138.1	ENSG00000224138	AC000123.1	chr7
5881	ENSG00000224152.1	ENSG00000224152	AC009506.1	chr2
123990	ENSG00000224153.2	ENSG00000224153	LINC02054	chr3
459969	ENSG00000224163.4	ENSG00000224163	AC025594.1	chr7
24894	ENSG00000224165.5	ENSG00000224165	DNAJC27-AS1	chr2
626668	ENSG00000224177.6	ENSG00000224177	LINC00570	chr2
298166	ENSG00000224184.5	ENSG00000224184	MIR3681HG	chr2
498	ENSG00000224186.8	ENSG00000224186	C5orf66	chr5
7812	ENSG00000224189.6	ENSG00000224189	HAGLR	chr2
55771	ENSG00000224195.1	ENSG00000224195	AC022400.1	chr10
105033	ENSG00000224204.1	ENSG00000224204	PHEX-AS1	chrX
38350	ENSG00000224205.1	ENSG00000224205	AC253536.1	chr22
472254	ENSG00000224209.7	ENSG00000224209	LINC00466	chr1
443930	ENSG00000224215.1	ENSG00000224215	AL606469.1	chr10
301361	ENSG00000224220.1	ENSG00000224220	AC104699.1	chr2
103544	ENSG00000224222.1	ENSG00000224222	LINC02636	chr10
98266	ENSG00000224223.1	ENSG00000224223	VSTM2A-OT1	chr7
9046	ENSG00000224238.2	ENSG00000224238	WARS2-IT1	chr1
118056	ENSG00000224239.1	ENSG00000224239	AC090044.1	chr3
97366	ENSG00000224243.1	ENSG00000224243	SOX1-OT	chr13
2395	ENSG00000224251.6	ENSG00000224251	AL391427.1	chr10
4215	ENSG00000224259.6	ENSG00000224259	LINC01133	chr1
363276	ENSG00000224260.6	ENSG00000224260	AL023754.1	chr1
99857	ENSG00000224261.2	ENSG00000224261	RPSAP18	chr1
526538	ENSG00000224271.5	ENSG00000224271	AL117329.1	chr22
101653	ENSG00000224272.2	ENSG00000224272	AC131097.3	chr2
421907	ENSG00000224273.2	ENSG00000224273	AC005077.2	chr7
11233	ENSG00000224281.4	ENSG00000224281	SLC25A5-AS1	chrX
8072	ENSG00000224307.1	ENSG00000224307	AL161785.1	chr9
132666	ENSG00000224310.1	ENSG00000224310	LINC01567	chr16
153440	ENSG00000224318.5	ENSG00000224318	CHL1-AS2	chr3
554099	ENSG00000224321.1	ENSG00000224321	RPL12P14	chr1
34676	ENSG00000224361.1	ENSG00000224361	AC011239.1	chr2
17347	ENSG00000224373.3	ENSG00000224373	IGHV4-59	chr14
17643	ENSG00000224376.1	ENSG00000224376	AC017104.1	chr2
11675	ENSG00000224383.7	ENSG00000224383	PRR29	chr17
121272	ENSG00000224387.1	ENSG00000224387	AL139246.1	chr1
2126	ENSG00000224389.8	ENSG00000224389	C4B	chr6
335	ENSG00000224397.5	ENSG00000224397	SMIM25	chr20
181103	ENSG00000224411.3	ENSG00000224411	HSP90AA2P	chr11
280310	ENSG00000224413.1	ENSG00000224413	AP001476.1	chr21
426222	ENSG00000224417.2	ENSG00000224417	AL606970.1	chr6
506180	ENSG00000224418.1	ENSG00000224418	STK24-AS1	chr13
1989	ENSG00000224420.3	ENSG00000224420	ADM5	chr19
8703	ENSG00000224424.7	ENSG00000224424	PRKAR2A-AS1	chr3
119271	ENSG00000224429.7	ENSG00000224429	LINC00539	chr13
24257	ENSG00000224431.1	ENSG00000224431	AC063976.2	chr5
52858	ENSG00000224459.1	ENSG00000224459	SLC25A34-AS1	chr1
11693	ENSG00000224468.3	ENSG00000224468	LAMC1-AS1	chr1
9742	ENSG00000224470.7	ENSG00000224470	ATXN1L	chr16
122694	ENSG00000224479.6	ENSG00000224479	AC104162.1	chr3
216075	ENSG00000224509.2	ENSG00000224509	AC010884.1	chr2
427367	ENSG00000224511.1	ENSG00000224511	LINC00365	chr13
326956	ENSG00000224520.2	ENSG00000224520	KRT8P45	chr1
299302	ENSG00000224521.1	ENSG00000224521	AC098483.1	chr1
12	ENSG00000224525.2	ENSG00000224525	AL591686.1	chr1
12573	ENSG00000224531.5	ENSG00000224531	SMIM13	chr6
6113	ENSG00000224536.2	ENSG00000224536	AC096677.1	chr1
346796	ENSG00000224543.4	ENSG00000224543	SNRPGP15	chr19
8467	ENSG00000224546.2	ENSG00000224546	EIF4BP3	chr9
